timestamp,volts,amps,power,sysstatus,,M_ID,cycle,
21.23411965,17.8,6.096,108.5,11100000_00010001,,_M_00003,11,178
21.26295376,17.6,6.152,108.6,11100000_00010001,,_M_00003,11,176
21.29129314,17.7,6.105,108.6,11100000_00010001,,_M_00003,11,177
21.31965733,17.8,6.072,108.4,11100000_00010001,,_M_00003,11,178
21.34810996,17.9,6.039,108.3,11100000_00010001,,_M_00003,11,179
21.37648702,18,5.982,108,11100000_00010001,,_M_00003,11,180
21.4048717,18.1,5.962,107.9,11100000_00010001,,_M_00003,11,181
21.4332397,18.1,5.937,107.9,11100000_00010001,,_M_00003,11,181
21.46194768,18,5.99,108.1,11100000_00010001,,_M_00003,11,180
21.48997903,18,6.013,108.2,11100000_00010001,,_M_00003,11,180
21.51903176,17.9,6.037,108.5,11100000_00010001,,_M_00003,11,179
21.5469923,17.8,6.09,108.6,11100000_00010001,,_M_00003,11,178
21.57535839,17.9,6.052,108.5,11100000_00010001,,_M_00003,11,179
21.60431409,17.9,6.037,108.5,11100000_00010001,,_M_00003,11,179
21.63326645,18.1,5.98,108.2,11100000_00010001,,_M_00003,11,181
21.66121411,18,6.025,108.5,11100000_00010001,,_M_00003,11,180
21.69032073,17.9,6.037,108.6,11100000_00010001,,_M_00003,11,179
21.71837187,17.8,6.094,108.8,11100000_00010001,,_M_00003,11,178
21.74735284,17.7,6.129,109,11100000_00010001,,_M_00003,11,177
21.77542973,17.8,6.123,109,11100000_00010001,,_M_00003,11,178
21.80449462,17.8,6.084,108.8,11100000_00010001,,_M_00003,11,178
21.83244944,17.9,6.043,108.7,11100000_00010001,,_M_00003,11,179
21.86086607,18,6.011,108.5,11100000_00010001,,_M_00003,11,180
21.88995624,18.1,5.98,108.4,11100000_00010001,,_M_00003,11,181
21.91900587,18,6.027,108.7,11100000_00010001,,_M_00003,11,180
21.9469564,17.9,6.056,108.8,11100000_00010001,,_M_00003,11,179
21.97585201,17.9,6.086,109,11100000_00010001,,_M_00003,11,179
22.0048604,17.8,6.127,109.2,11100000_00010001,,_M_00003,12,178
22.03249788,17.7,6.162,109.3,11100000_00010001,,_M_00003,12,177
22.06147718,17.6,6.192,109.4,11100000_00010001,,_M_00003,12,176
22.0905633,17.8,6.135,109.3,11100000_00010001,,_M_00003,12,178
22.11860633,17.7,6.16,109.3,11100000_00010001,,_M_00003,12,177
22.1475544,17.6,6.192,109.5,11100000_00010001,,_M_00003,12,176
22.1758399,17.5,6.248,109.5,11100000_00010001,,_M_00003,12,175
22.20426273,17.6,6.223,109.5,11100000_00010001,,_M_00003,12,176
22.23334599,17.6,6.188,109.5,11100000_00010001,,_M_00003,12,176
22.26134658,17.8,6.131,109.3,11100000_00010001,,_M_00003,12,178
22.29039025,17.9,6.094,109.3,11100000_00010001,,_M_00003,12,179
22.31848288,17.9,6.103,109.3,11100000_00010001,,_M_00003,12,179
22.34755707,17.8,6.133,109.4,11100000_00010001,,_M_00003,12,178
22.37544036,17.7,6.192,109.7,11100000_00010001,,_M_00003,12,177
22.40436625,17.7,6.166,109.6,11100000_00010001,,_M_00003,12,177
22.43268347,17.8,6.135,109.5,11100000_00010001,,_M_00003,12,178
22.46171331,17.9,6.078,109.3,11100000_00010001,,_M_00003,12,179
22.48982239,17.9,6.103,109.4,11100000_00010001,,_M_00003,12,179
22.51894927,17.8,6.135,109.6,11100000_00010001,,_M_00003,12,178
22.54700637,17.7,6.188,109.8,11100000_00010001,,_M_00003,12,177
22.57608366,17.6,6.223,109.8,11100000_00010001,,_M_00003,12,176
22.60406351,17.6,6.237,109.9,11100000_00010001,,_M_00003,12,176
22.63332391,17.7,6.18,109.9,11100000_00010001,,_M_00003,12,177
22.66129708,17.8,6.148,109.7,11100000_00010001,,_M_00003,12,178
22.68992877,17.8,6.127,109.6,11100000_00010001,,_M_00003,12,178
22.71900773,18,6.072,109.5,11100000_00010001,,_M_00003,12,180
22.74695873,17.9,6.119,109.7,11100000_00010001,,_M_00003,12,179
22.77581453,17.9,6.119,109.7,11100000_00010001,,_M_00003,12,179
22.80477715,18,6.08,109.6,11100000_00010001,,_M_00003,12,180
22.83284044,18.1,6.035,109.2,11100000_00010001,,_M_00003,12,181
22.8619535,18,6.047,109.3,11100000_00010001,,_M_00003,12,180
22.88995457,18,6.078,109.6,11100000_00010001,,_M_00003,12,180
22.91904449,17.9,6.119,109.8,11100000_00010001,,_M_00003,12,179
22.94709277,17.9,6.103,109.7,11100000_00010001,,_M_00003,12,179
22.97605896,18,6.078,109.6,11100000_00010001,,_M_00003,12,180
23.00355268,17.9,6.125,109.9,11100000_00010001,,_M_00003,12,179
23.03350902,17.8,6.158,110.1,11100000_00010001,,_M_00003,12,178
23.0618155,17.8,6.178,110.1,11100000_00010001,,_M_00003,12,178
23.08986735,17.9,6.123,110,11100000_00010001,,_M_00003,12,179
23.1187892,17.9,6.152,110.1,11100000_00010001,,_M_00003,12,179
23.14673734,17.8,6.182,110.2,11100000_00010001,,_M_00003,12,178
23.17577362,17.6,6.237,110.4,11100000_00010001,,_M_00003,12,176
23.20484209,17.6,6.262,110.5,11100000_00010001,,_M_00003,12,176
23.23284006,17.5,6.288,110.6,11100000_00010001,,_M_00003,12,175
23.26181579,17.7,6.229,110.5,11100000_00010001,,_M_00003,12,177
23.28995013,17.8,6.19,110.3,11100000_00010001,,_M_00003,12,178
23.31895518,17.9,6.156,110.2,11100000_00010001,,_M_00003,12,179
23.34694958,17.9,6.127,110.1,11100000_00010001,,_M_00003,12,179
23.37544012,17.8,6.182,110.5,11100000_00010001,,_M_00003,12,178
23.40450239,17.9,6.139,110.3,11100000_00010001,,_M_00003,12,179
23.43245125,18,6.105,110.1,11100000_00010001,,_M_00003,12,180
23.46143746,18.1,6.074,110,11100000_00010001,,_M_00003,12,181
23.49046063,18,6.123,110.3,11100000_00010001,,_M_00003,12,180
23.51853085,17.9,6.148,110.5,11100000_00010001,,_M_00003,12,179
23.54750371,17.9,6.174,110.5,11100000_00010001,,_M_00003,12,179
23.57558179,18,6.123,110.3,11100000_00010001,,_M_00003,12,180
23.60465765,17.9,6.15,110.5,11100000_00010001,,_M_00003,12,179
23.63255811,17.9,6.176,110.6,11100000_00010001,,_M_00003,12,179
23.66150475,18,6.119,110.3,11100000_00010001,,_M_00003,12,180
23.69058323,17.9,6.143,110.4,11100000_00010001,,_M_00003,12,179
23.71858573,17.9,6.178,110.7,11100000_00010001,,_M_00003,12,179
23.74758816,17.8,6.235,111,11100000_00010001,,_M_00003,12,178
23.77555728,17.7,6.268,111.1,11100000_00010001,,_M_00003,12,177
23.804636,17.6,6.28,111,11100000_00010001,,_M_00003,12,176
23.83268595,17.8,6.223,111,11100000_00010001,,_M_00003,12,178
23.86164999,17.7,6.266,111.1,11100000_00010001,,_M_00003,12,177
23.88971567,17.7,6.274,111.1,11100000_00010001,,_M_00003,12,177
23.91880107,17.8,6.225,111,11100000_00010001,,_M_00003,12,178
23.94676423,17.9,6.188,110.9,11100000_00010001,,_M_00003,12,179
23.97573829,17.9,6.178,110.8,11100000_00010001,,_M_00003,12,179
24.00481653,17.8,6.231,111.1,11100000_00010001,,_M_00003,13,178
24.03219628,17.7,6.27,111.2,11100000_00010001,,_M_00003,13,177
24.06125474,17.7,6.254,111.1,11100000_00010001,,_M_00003,13,177
24.0902195,17.8,6.223,111.1,11100000_00010001,,_M_00003,13,178
24.11829782,17.7,6.27,111.3,11100000_00010001,,_M_00003,13,177
24.14740181,17.7,6.256,111.2,11100000_00010001,,_M_00003,13,177
24.17537403,17.8,6.225,111.1,11100000_00010001,,_M_00003,13,178
24.20385861,17.9,6.182,111,11100000_00010001,,_M_00003,13,179
24.23284197,17.9,6.199,111,11100000_00010001,,_M_00003,13,179
24.26195121,17.8,6.225,111.2,11100000_00010001,,_M_00003,13,178
24.29001451,17.7,6.28,111.3,11100000_00010001,,_M_00003,13,177
24.3191123,17.6,6.317,111.5,11100000_00010001,,_M_00003,13,176
24.34643984,17.5,6.348,111.4,11100000_00010001,,_M_00003,13,175
24.37540054,17.4,6.384,111.5,11100000_00010001,,_M_00003,13,174
24.40426445,17.5,6.34,111.4,11100000_00010001,,_M_00003,13,175
24.43324304,17.6,6.315,111.6,11100000_00010001,,_M_00003,13,176
24.46134925,17.7,6.276,111.5,11100000_00010001,,_M_00003,13,177
24.48974371,17.8,6.239,111.4,11100000_00010001,,_M_00003,13,178
24.5187912,17.8,6.242,111.3,11100000_00010001,,_M_00003,13,178
24.54673767,17.7,6.28,111.6,11100000_00010001,,_M_00003,13,177
24.57585096,17.6,6.331,111.6,11100000_00010001,,_M_00003,13,176
24.60496068,17.6,6.305,111.5,11100000_00010001,,_M_00003,13,176
24.63296556,17.7,6.274,111.5,11100000_00010001,,_M_00003,13,177
24.66219497,17.9,6.217,111.3,11100000_00010001,,_M_00003,13,179
24.69020176,17.8,6.242,111.4,11100000_00010001,,_M_00003,13,178
24.71827006,17.7,6.274,111.5,11100000_00010001,,_M_00003,13,177
24.74733043,17.6,6.333,111.7,11100000_00010001,,_M_00003,13,176
24.77629542,17.7,6.293,111.6,11100000_00010001,,_M_00003,13,177
24.80432129,17.8,6.272,111.6,11100000_00010001,,_M_00003,13,178
24.83337617,17.9,6.211,111.3,11100000_00010001,,_M_00003,13,179
24.86132479,17.8,6.26,111.6,11100000_00010001,,_M_00003,13,178
24.89029717,17.8,6.272,111.6,11100000_00010001,,_M_00003,13,178
24.91835213,17.6,6.333,111.8,11100000_00010001,,_M_00003,13,176
24.94742799,17.5,6.366,111.8,11100000_00010001,,_M_00003,13,175
24.9754014,17.5,6.378,111.9,11100000_00010001,,_M_00003,13,175
25.00447679,17.6,6.323,111.9,11100000_00010001,,_M_00003,13,176
25.03353643,17.7,6.282,111.7,11100000_00010001,,_M_00003,13,177
25.06132436,17.7,6.295,111.8,11100000_00010001,,_M_00003,13,177
25.08970499,17.6,6.325,111.8,11100000_00010001,,_M_00003,13,176
25.11876535,17.5,6.362,111.9,11100000_00010001,,_M_00003,13,175
25.14673996,17.6,6.356,111.8,11100000_00010001,,_M_00003,13,176
25.17582345,17.6,6.327,111.9,11100000_00010001,,_M_00003,13,176
25.20495319,17.8,6.286,111.8,11100000_00010001,,_M_00003,13,178
25.23227262,17.7,6.291,111.8,11100000_00010001,,_M_00003,13,177
25.26124907,17.7,6.321,111.9,11100000_00010001,,_M_00003,13,177
25.29203606,17.6,6.344,112,11100000_00010001,,_M_00003,13,176
25.32045388,17.6,6.335,111.9,11100000_00010001,,_M_00003,13,176
25.34884429,17.5,6.374,112,11100000_00010001,,_M_00003,13,175
25.37721801,17.4,6.407,112,11100000_00010001,,_M_00003,13,174
25.40536475,17.4,6.415,112.1,11100000_00010001,,_M_00003,13,174
25.43404579,17.5,6.374,112.1,11100000_00010001,,_M_00003,13,175
25.46237588,17.4,6.415,112.2,11100000_00010001,,_M_00003,13,174
25.49072027,17.3,6.444,112.1,11100000_00010001,,_M_00003,13,173
25.51894188,17.2,6.48,111.9,11100000_00010001,,_M_00003,13,172
25.5475378,17.4,6.427,112,11100000_00010001,,_M_00003,13,174
25.57595801,17.4,6.442,112.1,11100000_00010001,,_M_00003,13,174
25.60455012,17.2,6.483,112,11100000_00010001,,_M_00003,13,172
25.63271451,17.4,6.427,112.1,11100000_00010001,,_M_00003,13,174
25.66183639,17.4,6.411,112.2,11100000_00010001,,_M_00003,13,174
25.68985081,17.6,6.372,112.2,11100000_00010001,,_M_00003,13,176
25.71881771,17.7,6.317,112.1,11100000_00010001,,_M_00003,13,177
25.74695325,17.7,6.335,112.1,11100000_00010001,,_M_00003,13,177
25.77603722,17.6,6.374,112.3,11100000_00010001,,_M_00003,13,176
25.8039906,17.7,6.315,112.1,11100000_00010001,,_M_00003,13,177
25.83314037,17.6,6.354,112.2,11100000_00010001,,_M_00003,13,176
25.86116791,17.6,6.374,112.4,11100000_00010001,,_M_00003,13,176
25.89011836,17.4,6.429,112.4,11100000_00010001,,_M_00003,13,174
25.91916656,17.5,6.389,112.3,11100000_00010001,,_M_00003,13,175
25.94721937,17.6,6.372,112.3,11100000_00010001,,_M_00003,13,176
25.97619319,17.7,6.317,112.2,11100000_00010001,,_M_00003,13,177
26.00420308,17.8,6.278,112,11100000_00010001,,_M_00003,14,178
26.03323388,17.8,6.276,112.1,11100000_00010001,,_M_00003,14,178
26.06155539,17.7,6.321,112.3,11100000_00010001,,_M_00003,14,177
26.09085822,17.8,6.28,112.1,11100000_00010001,,_M_00003,14,178
26.11822224,17.8,6.28,112.1,11100000_00010001,,_M_00003,14,178
26.14758396,17.7,6.317,112.2,11100000_00010001,,_M_00003,14,177
26.17576981,17.6,6.354,112.4,11100000_00010001,,_M_00003,14,176
26.20414042,17.6,6.384,112.4,11100000_00010001,,_M_00003,14,176
26.23306489,17.5,6.427,112.5,11100000_00010001,,_M_00003,14,175
26.26106358,17.6,6.374,112.4,11100000_00010001,,_M_00003,14,176
26.29011559,17.7,6.335,112.3,11100000_00010001,,_M_00003,14,177
26.31916881,17.7,6.315,112.3,11100000_00010001,,_M_00003,14,177
26.34714127,17.6,6.366,112.3,11100000_00010001,,_M_00003,14,176
26.37548161,17.5,6.401,112.4,11100000_00010001,,_M_00003,14,175
26.40372634,17.5,6.407,112.4,11100000_00010001,,_M_00003,14,175
26.43266392,17.6,6.368,112.4,11100000_00010001,,_M_00003,14,176
26.46161246,17.7,6.335,112.3,11100000_00010001,,_M_00003,14,177
26.49066544,17.7,6.327,112.3,11100000_00010001,,_M_00003,14,177
26.51876712,17.6,6.37,112.4,11100000_00010001,,_M_00003,14,176
26.54672122,17.5,6.407,112.4,11100000_00010001,,_M_00003,14,175
26.57581973,17.5,6.403,112.4,11100000_00010001,,_M_00003,14,175
26.6049118,17.6,6.362,112.4,11100000_00010001,,_M_00003,14,176
26.63279319,17.7,6.315,112.3,11100000_00010001,,_M_00003,14,177
26.66139531,17.7,6.327,112.4,11100000_00010001,,_M_00003,14,177
26.69037843,17.6,6.366,112.5,11100000_00010001,,_M_00003,14,176
26.71840358,17.5,6.411,112.5,11100000_00010001,,_M_00003,14,175
26.74741292,17.5,6.403,112.5,11100000_00010001,,_M_00003,14,175
26.7755022,17.6,6.362,112.5,11100000_00010001,,_M_00003,14,176
26.80445123,17.7,6.313,112.3,11100000_00010001,,_M_00003,14,177
26.8334384,17.8,6.284,112.3,11100000_00010001,,_M_00003,14,178
26.8611424,17.9,6.258,112.1,11100000_00010001,,_M_00003,14,179
26.89019895,17.8,6.311,112.3,11100000_00010001,,_M_00003,14,178
26.91816807,17.7,6.342,112.4,11100000_00010001,,_M_00003,14,177
26.94724679,17.6,6.366,112.5,11100000_00010001,,_M_00003,14,176
26.97632766,17.5,6.413,112.5,11100000_00010001,,_M_00003,14,175
27.00427461,17.6,6.391,112.6,11100000_00010001,,_M_00003,14,176
27.03335547,17.6,6.364,112.5,11100000_00010001,,_M_00003,14,176
27.06135225,17.5,6.413,112.6,11100000_00010001,,_M_00003,14,175
27.0903523,17.4,6.44,112.4,11100000_00010001,,_M_00003,14,174
27.11833,17.3,6.474,112.4,11100000_00010001,,_M_00003,14,173
27.14747071,17.2,6.523,112.3,11100000_00010001,,_M_00003,14,172
27.17548871,17.3,6.493,112.4,11100000_00010001,,_M_00003,14,173
27.20427179,17.3,6.474,112.6,11100000_00010001,,_M_00003,14,173
27.233253,17.2,6.523,112.3,11100000_00010001,,_M_00003,14,172
27.26100755,17,6.564,112.1,11100000_00010001,,_M_00003,14,170
27.29056334,17.1,6.546,112.1,11100000_00010001,,_M_00003,14,171
27.31863904,17.2,6.515,112.4,11100000_00010001,,_M_00003,14,172
27.34700251,17.4,6.462,112.6,11100000_00010001,,_M_00003,14,174
27.37607026,17.3,6.491,112.6,11100000_00010001,,_M_00003,14,173
27.40408826,17.2,6.515,112.5,11100000_00010001,,_M_00003,14,172
27.43316698,17.4,6.462,112.7,11100000_00010001,,_M_00003,14,174
27.46114373,17.3,6.493,112.6,11100000_00010001,,_M_00003,14,173
27.48952866,17.2,6.513,112.5,11100000_00010001,,_M_00003,14,172
27.51850867,17.4,6.462,112.6,11100000_00010001,,_M_00003,14,174
27.54748273,17.5,6.44,112.7,11100000_00010001,,_M_00003,14,175
27.57554436,17.5,6.421,112.8,11100000_00010001,,_M_00003,14,175
27.60459495,17.4,6.468,112.7,11100000_00010001,,_M_00003,14,174
27.63256264,17.2,6.505,112.5,11100000_00010001,,_M_00003,14,172
27.66195488,17.2,6.511,112.6,11100000_00010001,,_M_00003,14,172
27.68995547,17.4,6.46,112.7,11100000_00010001,,_M_00003,14,174
27.71869183,17.3,6.509,112.6,11100000_00010001,,_M_00003,14,173
27.74763894,17.2,6.523,112.5,11100000_00010001,,_M_00003,14,172
27.77534795,17,6.568,112.3,11100000_00010001,,_M_00003,14,170
27.80425978,17.2,6.525,112.6,11100000_00010001,,_M_00003,14,172
27.83324909,17.3,6.501,112.7,11100000_00010001,,_M_00003,14,173
27.86132836,17.4,6.46,112.8,11100000_00010001,,_M_00003,14,174
27.8903842,17.3,6.515,112.8,11100000_00010001,,_M_00003,14,173
27.9182992,17.3,6.485,112.7,11100000_00010001,,_M_00003,14,173
27.94682074,17.4,6.462,112.9,11100000_00010001,,_M_00003,14,174
27.97587895,17.6,6.413,112.8,11100000_00010001,,_M_00003,14,176
28.00496387,17.6,6.38,112.8,11100000_00010001,,_M_00003,15,176
28.0329597,17.7,6.358,112.8,11100000_00010001,,_M_00003,15,177
28.06204343,17.6,6.407,112.9,11100000_00010001,,_M_00003,15,176
28.09012318,17.5,6.442,112.9,11100000_00010001,,_M_00003,15,175
28.11909294,17.5,6.45,113,11100000_00010001,,_M_00003,15,175
28.14717007,17.6,6.407,112.9,11100000_00010001,,_M_00003,15,176
28.17622161,17.7,6.374,112.9,11100000_00010001,,_M_00003,15,177
28.20418715,17.7,6.34,112.8,11100000_00010001,,_M_00003,15,177
28.23314357,17.8,6.301,112.7,11100000_00010001,,_M_00003,15,178
28.26122165,17.7,6.354,112.9,11100000_00010001,,_M_00003,15,177
28.28979492,17.6,6.382,112.9,11100000_00010001,,_M_00003,15,176
28.31874371,17.6,6.401,113,11100000_00010001,,_M_00003,15,176
28.34785104,17.7,6.352,113,11100000_00010001,,_M_00003,15,177
28.37595677,17.6,6.384,113,11100000_00010001,,_M_00003,15,176
28.40395665,17.6,6.421,113.1,11100000_00010001,,_M_00003,15,176
28.43319774,17.4,6.466,113.1,11100000_00010001,,_M_00003,15,174
28.46132922,17.6,6.427,113.1,11100000_00010001,,_M_00003,15,176
28.48996496,17.6,6.393,113,11100000_00010001,,_M_00003,15,176
28.51904655,17.7,6.356,113,11100000_00010001,,_M_00003,15,177
28.546597,17.8,6.319,112.8,11100000_00010001,,_M_00003,15,178
28.57585168,17.8,6.313,112.8,11100000_00010001,,_M_00003,15,178
28.60484838,17.7,6.354,113,11100000_00010001,,_M_00003,15,177
28.63285232,17.6,6.403,113.2,11100000_00010001,,_M_00003,15,176
28.66179681,17.7,6.389,113,11100000_00010001,,_M_00003,15,177
28.68987274,17.8,6.35,113,11100000_00010001,,_M_00003,15,178
28.71895695,17.9,6.303,112.8,11100000_00010001,,_M_00003,15,179
28.74696326,17.8,6.313,112.8,11100000_00010001,,_M_00003,15,178
28.77604532,17.8,6.356,113.1,11100000_00010001,,_M_00003,15,178
28.80335975,17.6,6.405,113.2,11100000_00010001,,_M_00003,15,176
28.83343887,17.7,6.391,113.2,11100000_00010001,,_M_00003,15,177
28.86134243,17.8,6.35,113.2,11100000_00010001,,_M_00003,15,178
28.89031529,17.6,6.403,113.3,11100000_00010001,,_M_00003,15,176
28.91839027,17.7,6.374,113.2,11100000_00010001,,_M_00003,15,177
28.94684124,17.8,6.346,113.1,11100000_00010001,,_M_00003,15,178
28.975878,17.7,6.403,113.3,11100000_00010001,,_M_00003,15,177
29.00484872,17.6,6.438,113.4,11100000_00010001,,_M_00003,15,176
29.03295732,17.5,6.456,113.4,11100000_00010001,,_M_00003,15,175
29.06201458,17.6,6.405,113.3,11100000_00010001,,_M_00003,15,176
29.0899508,17.7,6.372,113.3,11100000_00010001,,_M_00003,15,177
29.11901593,17.8,6.35,113.2,11100000_00010001,,_M_00003,15,178
29.14709187,17.7,6.405,113.4,11100000_00010001,,_M_00003,15,177
29.17593741,17.6,6.436,113.4,11100000_00010001,,_M_00003,15,176
29.20493841,17.6,6.442,113.4,11100000_00010001,,_M_00003,15,176
29.2336719,17.7,6.405,113.5,11100000_00010001,,_M_00003,15,177
29.26193595,17.6,6.454,113.6,11100000_00010001,,_M_00003,15,176
29.28996706,17.5,6.483,113.5,11100000_00010001,,_M_00003,15,175
29.31895852,17.4,6.507,113.5,11100000_00010001,,_M_00003,15,174
29.34704065,17.5,6.462,113.6,11100000_00010001,,_M_00003,15,175
29.37612057,17.6,6.423,113.5,11100000_00010001,,_M_00003,15,176
29.40424252,17.7,6.411,113.5,11100000_00010001,,_M_00003,15,177
29.43494844,17.6,6.423,113.6,11100000_00010001,,_M_00003,15,176
29.46325421,17.7,6.391,113.5,11100000_00010001,,_M_00003,15,177
29.49168181,17.8,6.346,113.4,11100000_00010001,,_M_00003,15,178
29.51998878,17.8,6.378,113.5,11100000_00010001,,_M_00003,15,178
29.54835606,17.7,6.409,113.6,11100000_00010001,,_M_00003,15,177
29.57674479,17.6,6.456,113.7,11100000_00010001,,_M_00003,15,176
29.60517168,17.7,6.417,113.6,11100000_00010001,,_M_00003,15,177
29.63357902,17.7,6.393,113.6,11100000_00010001,,_M_00003,15,177
29.66196132,17.8,6.344,113.4,11100000_00010001,,_M_00003,15,178
29.69033027,17.9,6.305,113.3,11100000_00010001,,_M_00003,15,179
29.71850944,18,6.282,113.1,11100000_00010001,,_M_00003,15,180
29.7474854,18,6.235,112.8,11100000_00010001,,_M_00003,15,180
29.77545953,17.9,6.291,113.2,11100000_00010001,,_M_00003,15,179
29.80450988,17.9,6.309,113.4,11100000_00010001,,_M_00003,15,179
29.83256269,17.8,6.348,113.5,11100000_00010001,,_M_00003,15,178
29.86138916,17.8,6.397,113.8,11100000_00010001,,_M_00003,15,178
29.89027596,17.8,6.372,113.7,11100000_00010001,,_M_00003,15,178
29.91825008,17.9,6.346,113.6,11100000_00010001,,_M_00003,15,179
29.9471972,17.9,6.297,113.3,11100000_00010001,,_M_00003,15,179
29.97627544,17.9,6.325,113.5,11100000_00010001,,_M_00003,15,179
30.00426078,17.9,6.346,113.6,11100000_00010001,,_M_00003,16,179
30.03324962,17.8,6.397,113.9,11100000_00010001,,_M_00003,16,178
30.06135559,17.8,6.372,113.8,11100000_00010001,,_M_00003,16,178
30.09043407,17.9,6.348,113.7,11100000_00010001,,_M_00003,16,179
30.11840892,18,6.295,113.4,11100000_00010001,,_M_00003,16,180
30.1475122,17.9,6.323,113.5,11100000_00010001,,_M_00003,16,179
30.17557788,17.9,6.335,113.6,11100000_00010001,,_M_00003,16,179
30.20450807,18,6.291,113.4,11100000_00010001,,_M_00003,16,180
30.23246408,18.1,6.244,113.1,11100000_00010001,,_M_00003,16,181
30.26131558,18,6.274,113.3,11100000_00010001,,_M_00003,16,180
30.29019952,18,6.295,113.5,11100000_00010001,,_M_00003,16,180
30.31827688,17.9,6.346,113.8,11100000_00010001,,_M_00003,16,179
30.34730816,17.8,6.378,114,11100000_00010001,,_M_00003,16,178
30.37625003,17.8,6.403,114,11100000_00010001,,_M_00003,16,178
30.40424156,17.7,6.458,114.3,11100000_00010001,,_M_00003,16,177
30.43330503,17.7,6.423,114.2,11100000_00010001,,_M_00003,16,177
30.46185446,17.8,6.391,114.1,11100000_00010001,,_M_00003,16,178
30.48981953,17.9,6.346,113.9,11100000_00010001,,_M_00003,16,179
30.51895881,17.8,6.38,114.1,11100000_00010001,,_M_00003,16,178
30.54699016,17.8,6.409,114.3,11100000_00010001,,_M_00003,16,178
30.57596469,17.7,6.454,114.5,11100000_00010001,,_M_00003,16,177
30.60454726,17.6,6.478,114.4,11100000_00010001,,_M_00003,16,176
30.6326046,17.6,6.497,114.6,11100000_00010001,,_M_00003,16,176
30.66156483,17.7,6.45,114.5,11100000_00010001,,_M_00003,16,177
30.69061661,17.8,6.405,114.4,11100000_00010001,,_M_00003,16,178
30.71869636,17.8,6.407,114.3,11100000_00010001,,_M_00003,16,178
30.74764872,17.7,6.454,114.6,11100000_00010001,,_M_00003,16,177
30.77572036,17.6,6.495,114.7,11100000_00010001,,_M_00003,16,176
30.80482459,17.6,6.513,114.7,11100000_00010001,,_M_00003,16,176
30.8327992,17.4,6.558,114.8,11100000_00010001,,_M_00003,16,174
30.86117768,17.3,6.605,114.8,11100000_00010001,,_M_00003,16,173
30.89025283,17.2,6.623,114.6,11100000_00010001,,_M_00003,16,172
30.91834164,17.1,6.66,114.5,11100000_00010001,,_M_00003,16,171
30.94725084,17.3,6.615,114.8,11100000_00010001,,_M_00003,16,173
30.97622561,17.4,6.581,114.8,11100000_00010001,,_M_00003,16,174
31.00425744,17.5,6.554,114.9,11100000_00010001,,_M_00003,16,175
31.03335738,17.6,6.507,114.9,11100000_00010001,,_M_00003,16,176
31.06125712,17.6,6.53,114.9,11100000_00010001,,_M_00003,16,176
31.09022522,17.5,6.556,115,11100000_00010001,,_M_00003,16,175
31.11827779,17.4,6.603,114.9,11100000_00010001,,_M_00003,16,174
31.14733219,17.4,6.576,115,11100000_00010001,,_M_00003,16,174
31.17628264,17.5,6.562,115,11100000_00010001,,_M_00003,16,175
31.20430851,17.4,6.611,115,11100000_00010001,,_M_00003,16,174
31.23338532,17.5,6.564,115.1,11100000_00010001,,_M_00003,16,175
31.26133966,17.6,6.525,115,11100000_00010001,,_M_00003,16,176
31.29027653,17.6,6.505,115.1,11100000_00010001,,_M_00003,16,176
31.31823206,17.5,6.546,115.1,11100000_00010001,,_M_00003,16,175
31.34730411,17.5,6.583,115.2,11100000_00010001,,_M_00003,16,175
31.37636733,17.4,6.605,115.2,11100000_00010001,,_M_00003,16,174
31.40348506,17.6,6.548,115.2,11100000_00010001,,_M_00003,16,176
31.43374109,17.6,6.525,115.2,11100000_00010001,,_M_00003,16,176
31.46185112,17.7,6.511,115.2,11100000_00010001,,_M_00003,16,177
31.48987722,17.5,6.56,115.3,11100000_00010001,,_M_00003,16,175
31.51883435,17.5,6.583,115.3,11100000_00010001,,_M_00003,16,175
31.54696012,17.4,6.597,115.3,11100000_00010001,,_M_00003,16,174
31.57601738,17.6,6.55,115.3,11100000_00010001,,_M_00003,16,176
31.60396743,17.5,6.581,115.3,11100000_00010001,,_M_00003,16,175
31.63325286,17.4,6.613,115.4,11100000_00010001,,_M_00003,16,174
31.66094017,17.3,6.66,115.4,11100000_00010001,,_M_00003,16,173
31.6898818,17.4,6.613,115.5,11100000_00010001,,_M_00003,16,174
31.71887946,17.5,6.595,115.4,11100000_00010001,,_M_00003,16,175
31.74685216,17.6,6.548,115.5,11100000_00010001,,_M_00003,16,176
31.77596617,17.5,6.597,115.5,11100000_00010001,,_M_00003,16,175
31.80417824,17.4,6.613,115.5,11100000_00010001,,_M_00003,16,174
31.83322668,17.3,6.662,115.6,11100000_00010001,,_M_00003,16,173
31.86125946,17.4,6.611,115.6,11100000_00010001,,_M_00003,16,174
31.89022636,17.4,6.611,115.6,11100000_00010001,,_M_00003,16,174
31.91874838,17.3,6.658,115.6,11100000_00010001,,_M_00003,16,173
31.94774985,17.4,6.611,115.7,11100000_00010001,,_M_00003,16,174
31.97577381,17.5,6.579,115.7,11100000_00010001,,_M_00003,16,175
32.00478244,17.6,6.55,115.6,11100000_00010001,,_M_00003,17,176
32.03244162,17.7,6.501,115.5,11100000_00010001,,_M_00003,17,177
32.06141567,17.7,6.527,115.6,11100000_00010001,,_M_00003,17,177
