,volts,amps,power,sysstatus,timestamp,M_ID,cycle
717,0.03,0.01,0.0,11100000_00010001,3.904353618621826,_M_00005,2
718,0.05,0.008,0.0,11100000_00010001,3.937573194503784,_M_00005,2
719,0.03,0.016,0.0,11100000_00010001,3.9714667797088623,_M_00005,2
600,0.03,0.012,0.0,11100000_00010001,4.004294157028198,_M_00005,3
601,0.03,0.01,0.0,11100000_00010001,4.038182735443115,_M_00005,3
602,0.03,0.012,0.0,11100000_00010001,4.071073532104492,_M_00005,3
603,0.03,0.014,0.0,11100000_00010001,4.103960275650024,_M_00005,3
604,0.05,0.014,0.0,11100000_00010001,4.137852907180786,_M_00005,3
605,0.03,0.014,0.0,11100000_00010001,4.170797109603882,_M_00005,3
606,0.05,-0.012,0.0,10100000_00010001,4.204657077789307,_M_00005,3
607,0.03,0.01,0.0,11100000_00010001,4.237645387649536,_M_00005,3
608,0.03,0.01,0.0,11100000_00010001,4.271529674530029,_M_00005,3
609,0.05,0.01,0.0,11100000_00010001,4.304492473602295,_M_00005,3
610,0.05,0.01,0.0,11100000_00010001,4.337393522262573,_M_00005,3
611,0.03,0.012,0.0,11100000_00010001,4.371129274368286,_M_00005,3
612,0.03,0.014,0.0,11100000_00010001,4.404116153717041,_M_00005,3
613,0.03,0.012,0.0,11100000_00010001,4.437008619308472,_M_00005,3
614,0.05,0.014,0.0,11100000_00010001,4.4704649448394775,_M_00005,3
615,0.03,0.012,0.0,11100000_00010001,4.504422664642334,_M_00005,3
616,0.05,0.012,0.0,11100000_00010001,4.537315607070923,_M_00005,3
617,0.03,0.014,0.0,11100000_00010001,4.571156740188599,_M_00005,3
618,0.03,0.012,0.0,11100000_00010001,4.6040565967559814,_M_00005,3
619,0.03,0.014,0.0,11100000_00010001,4.637028217315674,_M_00005,3
620,0.03,0.014,0.0,11100000_00010001,4.6721649169921875,_M_00005,3
621,0.03,0.012,0.0,11100000_00010001,4.7048492431640625,_M_00005,3
622,0.03,0.012,0.0,11100000_00010001,4.73659348487854,_M_00005,3
623,0.03,0.008,0.0,11100000_00010001,4.771395683288574,_M_00005,3
624,0.03,0.01,0.0,11100000_00010001,4.804340362548828,_M_00005,3
625,0.05,0.012,0.0,11100000_00010001,4.838192701339722,_M_00005,3
626,0.03,0.012,0.0,11100000_00010001,4.871089696884155,_M_00005,3
627,0.03,0.01,0.0,11100000_00010001,4.905052185058594,_M_00005,3
628,0.03,0.012,0.0,11100000_00010001,4.9378650188446045,_M_00005,3
629,0.03,0.01,0.0,11100000_00010001,4.9708092212677,_M_00005,3
630,0.03,0.012,0.0,11100000_00010001,5.004734992980957,_M_00005,3
631,0.03,0.012,0.0,11100000_00010001,5.036617755889893,_M_00005,3
632,0.03,0.01,0.0,11100000_00010001,5.071812868118286,_M_00005,3
633,0.03,0.012,0.0,11100000_00010001,5.104243516921997,_M_00005,3
634,0.03,0.014,0.0,11100000_00010001,5.138261795043945,_M_00005,3
635,0.05,0.01,0.0,11100000_00010001,5.1713762283325195,_M_00005,3
636,0.03,-0.014,0.0,10100000_00010001,5.204163312911987,_M_00005,3
637,0.03,0.014,0.0,11100000_00010001,5.238122463226318,_M_00005,3
638,0.03,0.014,0.0,11100000_00010001,5.2709736824035645,_M_00005,3
639,0.03,0.012,0.0,11100000_00010001,5.304967403411865,_M_00005,3
640,0.03,0.014,0.0,11100000_00010001,5.337775468826294,_M_00005,3
641,0.03,0.01,0.0,11100000_00010001,5.370678424835205,_M_00005,3
642,0.03,0.008,0.0,11100000_00010001,5.404742002487183,_M_00005,3
643,0.03,0.012,0.0,11100000_00010001,5.43741512298584,_M_00005,3
644,0.03,0.014,0.0,11100000_00010001,5.471417188644409,_M_00005,3
645,0.03,0.014,0.0,11100000_00010001,5.504364490509033,_M_00005,3
