timestamp,volts,amps,power,sysstatus,,M_ID,cycle
69.54748368,13.28,-0.01,-0.1,10100000_00000000,,_M_00004,35
69.57554746,13.29,-0.008,-0.1,10100000_00000000,,_M_00004,35
69.60339355,13.29,-0.008,-0.1,10100000_00000000,,_M_00004,35
69.63343334,13.28,-0.008,-0.1,10100000_00000000,,_M_00004,35
69.66141319,13.29,-0.006,-0.1,10100000_00000000,,_M_00004,35
69.69048786,13.28,-0.004,-0.1,10100000_00000000,,_M_00004,35
69.7185173,13.28,-0.008,-0.1,10100000_00000000,,_M_00004,35
69.74753571,13.29,-0.006,-0.1,10100000_00000000,,_M_00004,35
69.77551198,13.28,-0.006,-0.1,10100000_00000000,,_M_00004,35
69.80375147,13.28,-0.008,-0.1,10100000_00000000,,_M_00004,35
69.8326838,13.29,-0.01,-0.1,10100000_00000000,,_M_00004,35
69.8617878,13.29,-0.034,0,10100000_00010000,,_M_00004,35
69.88987112,13.28,-0.006,-0.1,10100000_00000000,,_M_00004,35
69.91883731,13.29,-0.01,-0.1,10100000_00000000,,_M_00004,35
69.94685364,13.29,-0.01,-0.1,10100000_00000000,,_M_00004,35
69.9761827,13.29,-0.008,-0.1,10100000_00000000,,_M_00004,35
70.00423384,13.29,-0.006,-0.1,10100000_00000000,,_M_00004,36
70.03327084,13.29,-0.008,-0.1,10100000_00000000,,_M_00004,36
70.06126523,13.28,-0.006,0,10100000_00000000,,_M_00004,36
70.08878326,13.28,-0.008,-0.1,10100000_00000000,,_M_00004,36
70.11876297,13.29,-0.01,-0.1,10100000_00000000,,_M_00004,36
70.1471529,13.29,-0.008,-0.1,10100000_00000000,,_M_00004,36
70.17618704,13.22,0.109,0.9,11100000_00010000,,_M_00004,36
70.20350432,13.15,0.555,7,11100000_00010000,,_M_00004,36
70.23261046,13.29,0.922,12.2,11100000_00010000,,_M_00004,36
70.26161265,13.31,1.19,15.8,11100000_00010000,,_M_00004,36
70.29071283,13.31,1.184,15.7,11100000_00010000,,_M_00004,36
70.31868792,13.29,1.231,16.3,11100000_00010000,,_M_00004,36
70.34707022,13.29,1.241,16.5,11100000_00010000,,_M_00004,36
70.37626791,13.29,1.237,16.4,11100000_00010000,,_M_00004,36
70.40436268,13.26,1.245,16.5,11100000_00010000,,_M_00004,36
70.43201494,13.26,1.389,18.4,11100000_00010000,,_M_00004,36
70.4619925,13.26,1.409,18.7,11100000_00010000,,_M_00004,36
70.49001312,13.31,1.446,19.2,11100000_00010000,,_M_00004,36
70.51879692,13.31,1.484,19.8,11100000_00010000,,_M_00004,36
70.54615569,13.35,1.496,19.9,11100000_00010000,,_M_00004,36
70.57614207,13.37,1.527,20.4,11100000_00010000,,_M_00004,36
70.60426402,13.37,1.563,20.9,11100000_00010000,,_M_00004,36
70.6331892,13.37,1.592,21.2,11100000_00010000,,_M_00004,36
70.66128802,13.37,1.608,21.5,11100000_00010000,,_M_00004,36
70.69026375,13.37,1.648,22,11100000_00010000,,_M_00004,36
70.71838832,13.35,1.675,22.4,11100000_00010000,,_M_00004,36
70.74692392,13.37,1.687,22.5,11100000_00010000,,_M_00004,36
70.77640772,13.35,1.732,23.1,11100000_00010000,,_M_00004,36
70.80474305,13.35,1.756,23.4,11100000_00010000,,_M_00004,36
70.83293414,13.35,1.774,23.7,11100000_00010000,,_M_00004,36
70.86267591,13.37,1.817,24.3,11100000_00010000,,_M_00004,36
70.89122343,13.37,1.839,24.5,11100000_00010000,,_M_00004,36
70.91931105,13.35,1.861,24.8,11100000_00010000,,_M_00004,36
70.94684863,13.35,1.906,25.4,11100000_00010000,,_M_00004,36
70.97619343,13.35,1.926,25.7,11100000_00010000,,_M_00004,36
71.00477934,13.37,1.947,26,11100000_00010000,,_M_00004,36
71.03287673,13.35,1.985,26.5,11100000_00010000,,_M_00004,36
71.0617137,13.35,2.018,26.9,11100000_00010000,,_M_00004,36
71.08981705,13.35,2.036,27.2,11100000_00010000,,_M_00004,36
71.12183738,13.35,2.101,28,11100000_00010000,,_M_00004,36
71.14613867,13.35,2.101,28,11100000_00010000,,_M_00004,36
71.17915869,13.35,2.143,28.6,11100000_00010000,,_M_00004,36
71.20618176,13.35,2.196,29.3,11100000_00010000,,_M_00004,36
71.23511314,13.35,2.208,29.5,11100000_00010000,,_M_00004,36
71.26325583,13.35,2.228,29.7,11100000_00010000,,_M_00004,36
71.29168797,13.35,2.275,30.4,11100000_00010000,,_M_00004,36
71.31997442,13.35,2.289,30.5,11100000_00010000,,_M_00004,36
71.34848166,13.35,2.312,30.8,11100000_00010000,,_M_00004,36
71.37614012,13.35,2.356,31.5,11100000_00010000,,_M_00004,36
71.40478778,13.35,2.391,31.9,11100000_00010000,,_M_00004,36
71.43298721,13.35,2.389,31.9,11100000_00010000,,_M_00004,36
71.46207237,13.33,2.439,32.5,11100000_00010000,,_M_00004,36
71.48994255,13.33,2.468,32.9,11100000_00010000,,_M_00004,36
71.51903749,13.35,2.474,33,11100000_00010000,,_M_00004,36
71.54704595,13.35,2.527,33.7,11100000_00010000,,_M_00004,36
71.57614827,13.35,2.547,34,11100000_00010000,,_M_00004,36
71.6042645,13.35,2.567,34.3,11100000_00010000,,_M_00004,36
71.63317537,13.35,2.6,34.7,11100000_00010000,,_M_00004,36
71.66133404,13.35,2.63,35.1,11100000_00010000,,_M_00004,36
71.69032073,13.33,2.658,35.4,11100000_00010000,,_M_00004,36
71.7183466,13.35,2.679,35.7,11100000_00010000,,_M_00004,36
71.74659634,13.35,2.715,36.2,11100000_00010000,,_M_00004,36
71.77614188,13.35,2.738,36.5,11100000_00010000,,_M_00004,36
71.80483389,13.33,2.758,36.8,11100000_00010000,,_M_00004,36
71.83297062,13.33,2.794,37.3,11100000_00010000,,_M_00004,36
71.86194372,13.35,2.823,37.7,11100000_00010000,,_M_00004,36
71.8897891,13.35,2.841,37.9,11100000_00010000,,_M_00004,36
71.9188652,13.33,2.888,38.5,11100000_00010000,,_M_00004,36
71.94587803,13.33,2.9,38.7,11100000_00010000,,_M_00004,36
71.97596812,13.33,2.92,38.9,11100000_00010000,,_M_00004,36
72.00423884,13.33,2.967,39.6,11100000_00010000,,_M_00004,37
72.0330348,13.33,2.993,39.9,11100000_00010000,,_M_00004,37
72.06111574,13.33,3.022,40.3,11100000_00010000,,_M_00004,37
72.09011412,13.35,3.048,40.7,11100000_00010000,,_M_00004,37
72.11924338,13.33,3.084,41.1,11100000_00010000,,_M_00004,37
72.14715314,13.33,3.101,41.4,11100000_00010000,,_M_00004,37
72.17617822,13.33,3.127,41.7,11100000_00010000,,_M_00004,37
72.20421314,13.35,3.17,42.3,11100000_00010000,,_M_00004,37
72.23327017,13.33,3.182,42.4,11100000_00010000,,_M_00004,37
72.26043916,13.33,3.206,42.7,11100000_00010000,,_M_00004,37
72.29051256,13.33,3.251,43.3,11100000_00010000,,_M_00004,37
72.31861281,13.33,3.263,43.5,11100000_00010000,,_M_00004,37
72.34779477,13.33,3.289,43.9,11100000_00010000,,_M_00004,37
72.37583828,13.33,3.332,44.4,11100000_00010000,,_M_00004,37
72.4040885,13.33,3.356,44.7,11100000_00010000,,_M_00004,37
72.43310022,13.33,3.37,45,11100000_00010000,,_M_00004,37
72.46193027,13.33,3.411,45.5,11100000_00010000,,_M_00004,37
72.49055314,13.33,3.437,45.8,11100000_00010000,,_M_00004,37
72.51925325,13.33,3.454,46.1,11100000_00010000,,_M_00004,37
72.54721332,13.33,3.49,46.5,11100000_00010000,,_M_00004,37
72.5762918,13.33,3.522,47,11100000_00010000,,_M_00004,37
72.60441232,13.33,3.535,47.1,11100000_00010000,,_M_00004,37
72.63336587,13.33,3.577,47.7,11100000_00010000,,_M_00004,37
72.66151261,13.33,3.602,48,11100000_00010000,,_M_00004,37
72.68971515,13.31,3.622,48.3,11100000_00010000,,_M_00004,37
72.71841335,13.33,3.662,48.8,11100000_00010000,,_M_00004,37
72.74672103,13.33,3.683,49.1,11100000_00010000,,_M_00004,37
72.77504992,13.33,3.701,49.3,11100000_00010000,,_M_00004,37
72.80496931,13.31,3.746,49.9,11100000_00010000,,_M_00004,37
72.83303905,13.33,3.76,50.1,11100000_00010000,,_M_00004,37
72.86201453,13.31,3.78,50.4,11100000_00010000,,_M_00004,37
72.88986397,13.31,3.829,51,11100000_00010000,,_M_00004,37
72.91894674,13.31,3.851,51.3,11100000_00010000,,_M_00004,37
72.94601178,13.31,3.857,51.4,11100000_00010000,,_M_00004,37
72.97610641,13.31,3.91,52.1,11100000_00010000,,_M_00004,37
73.00421524,13.33,3.932,52.4,11100000_00010000,,_M_00004,37
73.03314781,13.31,3.961,52.8,11100000_00010000,,_M_00004,37
73.06124163,13.31,3.983,53,11100000_00010000,,_M_00004,37
73.09053993,13.31,4.017,53.5,11100000_00010000,,_M_00004,37
73.11777234,13.31,4.038,53.8,11100000_00010000,,_M_00004,37
73.1459651,13.31,4.062,54.1,11100000_00010000,,_M_00004,37
73.17605615,13.31,4.109,54.7,11100000_00010000,,_M_00004,37
73.20416236,13.31,4.135,55.1,11100000_00010000,,_M_00004,37
73.23313904,13.31,4.143,55.2,11100000_00010000,,_M_00004,37
73.26123977,13.31,4.186,55.7,11100000_00010000,,_M_00004,37
73.29033947,13.31,4.212,56.1,11100000_00010000,,_M_00004,37
73.3183732,13.33,4.226,56.3,11100000_00010000,,_M_00004,37
73.34748483,13.31,4.271,56.8,11100000_00010000,,_M_00004,37
73.37541533,13.31,4.291,57.2,11100000_00010000,,_M_00004,37
73.40406275,13.31,4.313,57.4,11100000_00010000,,_M_00004,37
73.43307161,13.31,4.348,57.9,11100000_00010000,,_M_00004,37
73.46120024,13.31,4.372,58.2,11100000_00010000,,_M_00004,37
73.49030018,13.31,4.399,58.6,11100000_00010000,,_M_00004,37
73.51828885,13.31,4.427,59,11100000_00010000,,_M_00004,37
73.54710555,13.31,4.451,59.3,11100000_00010000,,_M_00004,37
73.5761404,13.31,4.48,59.7,11100000_00010000,,_M_00004,37
73.60411334,13.31,4.508,60,11100000_00010000,,_M_00004,37
73.63308907,13.31,4.535,60.4,11100000_00010000,,_M_00004,37
73.66210818,13.31,4.559,60.7,11100000_00010000,,_M_00004,37
73.69069409,13.31,4.587,61.1,11100000_00010000,,_M_00004,37
73.71980309,13.31,4.626,61.6,11100000_00010000,,_M_00004,37
73.74786305,13.31,4.638,61.8,11100000_00010000,,_M_00004,37
73.77584314,13.31,4.67,62.2,11100000_00010000,,_M_00004,37
73.80428863,13.31,4.707,62.7,11100000_00010000,,_M_00004,37
73.83593798,13.31,4.752,63.3,11100000_00010000,,_M_00004,37
73.86330438,13.31,4.788,63.7,11100000_00010000,,_M_00004,37
73.89258933,13.29,4.796,63.8,11100000_00010000,,_M_00004,37
73.92155504,13.31,4.839,64.4,11100000_00010000,,_M_00004,37
73.94910407,13.31,4.867,64.8,11100000_00010000,,_M_00004,37
73.97748876,13.31,4.896,65.2,11100000_00010000,,_M_00004,37
74.00582862,13.31,4.912,65.4,11100000_00010000,,_M_00004,38
74.03404737,13.31,4.956,66,11100000_00010000,,_M_00004,38
74.0622921,13.29,4.981,66.3,11100000_00010000,,_M_00004,38
74.09056807,13.29,4.991,66.4,11100000_00010000,,_M_00004,38
74.11884189,13.29,5.044,67.1,11100000_00010000,,_M_00004,38
74.14690208,13.31,5.064,67.4,11100000_00010000,,_M_00004,38
74.17606163,13.31,5.088,67.7,11100000_00010000,,_M_00004,38
74.20406508,13.29,5.115,68,11100000_00010000,,_M_00004,38
74.23306489,13.29,5.143,68.4,11100000_00010000,,_M_00004,38
74.26117325,13.29,5.169,68.8,11100000_00010000,,_M_00004,38
74.29014015,13.29,5.198,69.1,11100000_00010000,,_M_00004,38
74.31921387,13.29,5.22,69.5,11100000_00010000,,_M_00004,38
74.34751558,13.29,5.251,69.8,11100000_00010000,,_M_00004,38
74.37548971,13.29,5.275,70.2,11100000_00010000,,_M_00004,38
74.40422344,13.29,5.299,70.5,11100000_00010000,,_M_00004,38
74.43324137,13.29,5.332,70.9,11100000_00010000,,_M_00004,38
74.46123958,13.29,5.356,71.2,11100000_00010000,,_M_00004,38
74.4905138,13.29,5.397,71.8,11100000_00010000,,_M_00004,38
74.51859832,13.29,5.409,71.9,11100000_00010000,,_M_00004,38
74.54759169,13.29,5.435,72.3,11100000_00010000,,_M_00004,38
74.5756886,13.29,5.474,72.8,11100000_00010000,,_M_00004,38
74.60413837,13.29,5.49,73,11100000_00010000,,_M_00004,38
74.63314104,13.29,5.514,73.4,11100000_00010000,,_M_00004,38
74.66113901,13.29,5.553,73.9,11100000_00010000,,_M_00004,38
74.69016433,13.29,5.567,74,11100000_00010000,,_M_00004,38
74.7191937,13.29,5.597,74.5,11100000_00010000,,_M_00004,38
74.7472024,13.29,5.634,74.9,11100000_00010000,,_M_00004,38
74.77554893,13.29,5.658,75.2,11100000_00010000,,_M_00004,38
74.80448937,13.29,5.676,75.5,11100000_00010000,,_M_00004,38
74.8325727,13.29,5.713,76,11100000_00010000,,_M_00004,38
74.86151433,13.29,5.741,76.4,11100000_00010000,,_M_00004,38
74.89059114,13.29,5.758,76.6,11100000_00010000,,_M_00004,38
74.91862202,13.29,5.794,77,11100000_00010000,,_M_00004,38
74.94766331,13.29,5.816,77.3,11100000_00010000,,_M_00004,38
74.97480607,13.29,5.837,77.6,11100000_00010000,,_M_00004,38
75.00494766,13.28,5.885,78.2,11100000_00010000,,_M_00004,38
75.03296661,13.29,5.912,78.6,11100000_00010000,,_M_00004,38
75.061939,13.28,5.916,78.6,11100000_00010000,,_M_00004,38
75.09065199,13.28,5.964,79.3,11100000_00010000,,_M_00004,38
75.11920977,13.29,5.989,79.6,11100000_00010000,,_M_00004,38
75.1474278,13.28,6.015,80,11100000_00010000,,_M_00004,38
75.17517543,13.29,6.037,80.3,11100000_00010000,,_M_00004,38
75.20444036,13.28,6.078,80.8,11100000_00010000,,_M_00004,38
75.23348904,13.29,6.096,81,11100000_00010000,,_M_00004,38
75.26141357,13.29,6.119,81.4,11100000_00010000,,_M_00004,38
75.29111671,13.28,6.163,81.9,11100000_00010000,,_M_00004,38
75.31973982,13.28,6.173,82,11100000_00010000,,_M_00004,38
75.34768844,13.28,6.198,82.4,11100000_00010000,,_M_00004,38
75.37588,13.29,6.244,83,11100000_00010000,,_M_00004,38
75.40497851,13.28,6.252,83.1,11100000_00010000,,_M_00004,38
75.43299532,13.28,6.281,83.4,11100000_00010000,,_M_00004,38
75.46195579,13.28,6.317,84,11100000_00010000,,_M_00004,38
75.4905858,13.28,6.342,84.3,11100000_00010000,,_M_00004,38
75.51933742,13.28,6.36,84.5,11100000_00010000,,_M_00004,38
75.54749966,13.28,6.4,85,11100000_00010000,,_M_00004,38
75.57599974,13.28,6.427,85.4,11100000_00010000,,_M_00004,38
75.60463881,13.28,6.439,85.6,11100000_00010000,,_M_00004,38
75.63282847,13.28,6.48,86.1,11100000_00010000,,_M_00004,38
75.66143823,13.28,6.504,86.4,11100000_00010000,,_M_00004,38
75.69041514,13.28,6.522,86.6,11100000_00010000,,_M_00004,38
75.71896482,13.28,6.561,87.1,11100000_00010000,,_M_00004,38
75.74698997,13.28,6.587,87.5,11100000_00010000,,_M_00004,38
75.77608156,13.28,6.611,87.8,11100000_00010000,,_M_00004,38
75.80406451,13.28,6.638,88.2,11100000_00010000,,_M_00004,38
75.83309817,13.28,6.664,88.5,11100000_00010000,,_M_00004,38
75.86109257,13.28,6.691,88.9,11100000_00010000,,_M_00004,38
75.89006519,13.28,6.717,89.2,11100000_00010000,,_M_00004,38
75.91907382,13.28,6.745,89.6,11100000_00010000,,_M_00004,38
75.94708896,13.28,6.772,89.9,11100000_00010000,,_M_00004,38
75.9761343,13.28,6.8,90.3,11100000_00010000,,_M_00004,38
76.00421643,13.28,6.839,90.8,11100000_00010000,,_M_00004,39
76.03314185,13.28,6.863,91.2,11100000_00010000,,_M_00004,39
76.06123948,13.28,6.875,91.3,11100000_00010000,,_M_00004,39
76.08998895,13.28,6.928,92,11100000_00010000,,_M_00004,39
76.11898947,13.28,6.946,92.2,11100000_00010000,,_M_00004,39
76.14705086,13.28,6.958,92.4,11100000_00010000,,_M_00004,39
76.17607045,13.26,7.009,93,11100000_00010000,,_M_00004,39
76.20416451,13.26,7.021,93.2,11100000_00010000,,_M_00004,39
76.23324752,13.26,7.041,93.5,11100000_00010000,,_M_00004,39
76.26126838,13.28,7.09,94.2,11100000_00010000,,_M_00004,39
76.2903645,13.26,7.114,94.4,11100000_00010000,,_M_00004,39
76.31842399,13.26,7.116,94.5,11100000_00010000,,_M_00004,39
76.34753895,13.28,7.169,95.2,11100000_00010000,,_M_00004,39
76.37564206,13.28,7.194,95.5,11100000_00010000,,_M_00004,39
76.40428758,13.26,7.2,95.6,11100000_00010000,,_M_00004,39
76.43331409,13.26,7.246,96.1,11100000_00010000,,_M_00004,39
76.46166301,13.26,7.273,96.5,11100000_00010000,,_M_00004,39
76.49309707,13.26,7.329,97.3,11100000_00010000,,_M_00004,39
76.52148914,13.26,7.352,97.6,11100000_00010000,,_M_00004,39
76.54976463,13.26,7.374,97.9,11100000_00010000,,_M_00004,39
76.57814693,13.26,7.402,98.2,11100000_00010000,,_M_00004,39
76.60631061,13.26,7.429,98.6,11100000_00010000,,_M_00004,39
76.63483453,13.26,7.455,98.9,11100000_00010000,,_M_00004,39
76.6628747,13.28,7.484,99.4,11100000_00010000,,_M_00004,39
76.69181037,13.26,7.508,99.6,11100000_00010000,,_M_00004,39
76.71891904,13.26,7.534,99.9,11100000_00010000,,_M_00004,39
76.7477994,13.28,7.561,100.4,11100000_00010000,,_M_00004,39
76.776057,13.26,7.599,100.8,11100000_00010000,,_M_00004,39
76.80423951,13.26,7.611,101,11100000_00010000,,_M_00004,39
76.83321524,13.26,7.64,101.4,11100000_00010000,,_M_00004,39
76.86194134,13.26,7.68,101.9,11100000_00010000,,_M_00004,39
76.89003944,13.26,7.692,102,11100000_00010000,,_M_00004,39
76.91877818,13.26,7.721,102.4,11100000_00010000,,_M_00004,39
76.94777369,13.26,7.761,103,11100000_00010000,,_M_00004,39
76.97615933,13.26,7.782,103.2,11100000_00010000,,_M_00004,39
77.00478125,13.26,7.802,103.5,11100000_00010000,,_M_00004,39
77.03269124,13.26,7.847,104,11100000_00010000,,_M_00004,39
77.06186986,13.26,7.865,104.3,11100000_00010000,,_M_00004,39
77.08999681,13.26,7.883,104.6,11100000_00010000,,_M_00004,39
77.11897039,13.26,7.93,105.1,11100000_00010000,,_M_00004,39
77.14706159,13.26,7.958,105.6,11100000_00010000,,_M_00004,39
77.17596555,13.26,7.964,105.6,11100000_00010000,,_M_00004,39
77.20421505,13.26,8.003,106.1,11100000_00010000,,_M_00004,39
77.23331547,13.26,8.039,106.6,11100000_00010000,,_M_00004,39
77.2621417,13.26,8.062,106.9,11100000_00010000,,_M_00004,39
77.29003954,13.26,8.078,107.1,11100000_00010000,,_M_00004,39
77.31911445,13.26,8.116,107.7,11100000_00010000,,_M_00004,39
77.34709334,13.26,8.139,107.9,11100000_00010000,,_M_00004,39
77.37607384,13.24,8.159,108.2,11100000_00010000,,_M_00004,39
77.40408945,13.24,8.195,108.7,11100000_00010000,,_M_00004,39
77.43309021,13.24,8.222,109,11100000_00010000,,_M_00004,39
77.46116233,13.24,8.238,109.2,11100000_00010000,,_M_00004,39
77.49031401,13.24,8.275,109.7,11100000_00010000,,_M_00004,39
77.5184145,13.26,8.299,110.1,11100000_00010000,,_M_00004,39
77.54734707,13.26,8.319,110.3,11100000_00010000,,_M_00004,39
77.57626867,13.24,8.368,110.9,11100000_00010000,,_M_00004,39
77.60494494,13.24,8.38,111.1,11100000_00010000,,_M_00004,39
77.63348889,13.24,8.398,111.3,11100000_00010000,,_M_00004,39
77.66150045,13.24,8.447,111.9,11100000_00010000,,_M_00004,39
77.69059372,13.24,8.459,112.1,11100000_00010000,,_M_00004,39
77.71858978,13.24,8.479,112.4,11100000_00010000,,_M_00004,39
77.74764514,13.24,8.528,113.1,11100000_00010000,,_M_00004,39
77.77565217,13.24,8.548,113.3,11100000_00010000,,_M_00004,39
77.80424261,13.24,8.556,113.4,11100000_00010000,,_M_00004,39
77.83341599,13.24,8.603,114,11100000_00010000,,_M_00004,39
77.86143112,13.24,8.625,114.3,11100000_00010000,,_M_00004,39
77.89056492,13.24,8.64,114.5,11100000_00010000,,_M_00004,39
77.91853952,13.24,8.682,115,11100000_00010000,,_M_00004,39
77.94679141,13.24,8.709,115.4,11100000_00010000,,_M_00004,39
77.97605634,13.24,8.733,115.7,11100000_00010000,,_M_00004,39
78.00413489,13.24,8.759,116.1,11100000_00010000,,_M_00004,40
78.03309011,13.24,8.802,116.7,11100000_00010000,,_M_00004,40
78.06141663,13.24,8.824,116.9,11100000_00010000,,_M_00004,40
78.09059238,13.24,8.838,117.1,11100000_00010000,,_M_00004,40
78.11866665,13.24,8.881,117.6,11100000_00010000,,_M_00004,40
78.14771628,13.22,8.907,117.9,11100000_00010000,,_M_00004,40
78.17582202,13.24,8.92,118.2,11100000_00010000,,_M_00004,40
78.20418954,13.22,8.956,118.6,11100000_00010000,,_M_00004,40
78.23314309,13.22,8.982,118.9,11100000_00010000,,_M_00004,40
78.26117325,13.24,9.009,119.3,11100000_00010000,,_M_00004,40
78.29032493,13.24,9.035,119.7,11100000_00010000,,_M_00004,40
78.31833982,13.24,9.068,120.1,11100000_00010000,,_M_00004,40
78.3473258,13.22,9.092,120.4,11100000_00010000,,_M_00004,40
78.37635994,13.22,9.116,120.7,11100000_00010000,,_M_00004,40
78.40444064,13.24,9.147,121.1,11100000_00010000,,_M_00004,40
78.43353987,13.22,9.171,121.4,11100000_00010000,,_M_00004,40
78.4615531,13.22,9.201,121.8,11100000_00010000,,_M_00004,40
78.49051428,13.24,9.222,122.1,11100000_00010000,,_M_00004,40
78.51862454,13.24,9.25,122.5,11100000_00010000,,_M_00004,40
78.54758978,13.22,9.279,122.8,11100000_00010000,,_M_00004,40
78.57566476,13.22,9.313,123.3,11100000_00010000,,_M_00004,40
78.60411501,13.22,9.329,123.5,11100000_00010000,,_M_00004,40
78.63333917,13.22,9.356,123.9,11100000_00010000,,_M_00004,40
78.66135287,13.22,9.4,124.4,11100000_00010000,,_M_00004,40
78.69039011,13.22,9.41,124.6,11100000_00010000,,_M_00004,40
78.7187171,13.24,9.433,124.9,11100000_00010000,,_M_00004,40
78.74784136,13.22,9.475,125.4,11100000_00010000,,_M_00004,40
78.776057,13.22,9.496,125.7,11100000_00010000,,_M_00004,40
78.80402255,13.22,9.512,125.9,11100000_00010000,,_M_00004,40
78.83301568,13.22,9.554,126.5,11100000_00010000,,_M_00004,40
78.86187744,13.22,9.579,126.8,11100000_00010000,,_M_00004,40
78.8898716,13.22,9.595,127,11100000_00010000,,_M_00004,40
78.91896534,13.22,9.635,127.6,11100000_00010000,,_M_00004,40
78.94697475,13.22,9.658,127.8,11100000_00010000,,_M_00004,40
78.97608376,13.22,9.688,128.2,11100000_00010000,,_M_00004,40
79.00419664,13.22,9.713,128.6,11100000_00010000,,_M_00004,40
79.03316474,13.22,9.753,129,11100000_00010000,,_M_00004,40
79.06127548,13.22,9.773,129.4,11100000_00010000,,_M_00004,40
79.08975554,13.22,9.798,129.6,11100000_00010000,,_M_00004,40
79.11879039,13.22,9.834,130.1,11100000_00010000,,_M_00004,40
79.1467998,13.22,9.855,130.4,11100000_00010000,,_M_00004,40
79.1781466,13.22,9.913,131.1,11100000_00010000,,_M_00004,40
79.20714712,13.22,9.936,131.4,11100000_00010000,,_M_00004,40
79.23606968,13.22,9.954,131.7,11100000_00010000,,_M_00004,40
79.26366472,13.22,10.005,132.3,11100000_00010000,,_M_00004,40
79.29194236,13.22,10.015,132.5,11100000_00010000,,_M_00004,40
79.32023931,13.22,10.041,132.8,11100000_00010000,,_M_00004,40
79.3484931,13.22,10.074,133.3,11100000_00010000,,_M_00004,40
79.37614059,13.2,10.1,133.5,11100000_00010000,,_M_00004,40
79.40503979,13.22,10.12,133.9,11100000_00010000,,_M_00004,40
79.43322229,13.22,10.161,134.4,11100000_00010000,,_M_00004,40
79.46115518,13.22,10.177,134.6,11100000_00010000,,_M_00004,40
79.49014258,13.2,10.201,134.9,11100000_00010000,,_M_00004,40
79.51913977,13.2,10.24,135.4,11100000_00010000,,_M_00004,40
79.54711556,13.22,10.266,135.8,11100000_00010000,,_M_00004,40
79.57613349,13.22,10.274,135.9,11100000_00010000,,_M_00004,40
79.60414076,13.2,10.321,136.5,11100000_00010000,,_M_00004,40
79.63337588,13.22,10.345,136.8,11100000_00010000,,_M_00004,40
79.66149569,13.2,10.36,137,11100000_00010000,,_M_00004,40
79.69043946,13.2,10.396,137.4,11100000_00010000,,_M_00004,40
79.7185204,13.2,10.424,137.8,11100000_00010000,,_M_00004,40
79.74751592,13.2,10.453,138.2,11100000_00010000,,_M_00004,40
79.77562165,13.2,10.471,138.5,11100000_00010000,,_M_00004,40
79.8041501,13.2,10.51,138.9,11100000_00010000,,_M_00004,40
79.83334136,13.2,10.536,139.3,11100000_00010000,,_M_00004,40
79.86154532,13.2,10.552,139.5,11100000_00010000,,_M_00004,40
79.89064074,13.2,10.591,140,11100000_00010000,,_M_00004,40
79.91866565,13.2,10.613,140.3,11100000_00010000,,_M_00004,40
79.94781685,13.2,10.629,140.5,11100000_00010000,,_M_00004,40
79.97581673,13.2,10.678,141.2,11100000_00010000,,_M_00004,40
80.00345206,13.2,10.706,141.5,11100000_00010000,,_M_00004,41
80.03349566,13.2,10.735,141.9,11100000_00010000,,_M_00004,41
80.06150842,13.2,10.753,142.1,11100000_00010000,,_M_00004,41
80.09056783,13.2,10.785,142.6,11100000_00010000,,_M_00004,41
80.11851096,13.2,10.816,143,11100000_00010000,,_M_00004,41
80.14750576,13.2,10.832,143.1,11100000_00010000,,_M_00004,41
80.17558503,13.2,10.867,143.6,11100000_00010000,,_M_00004,41
80.20350409,13.2,10.893,144,11100000_00010000,,_M_00004,41
80.23350453,13.2,10.913,144.2,11100000_00010000,,_M_00004,41
80.26150393,13.2,10.96,144.8,11100000_00010000,,_M_00004,41
80.29058981,13.2,10.97,145,11100000_00010000,,_M_00004,41
80.31850457,13.2,10.992,145.2,11100000_00010000,,_M_00004,41
80.34756637,13.2,11.041,145.8,11100000_00010000,,_M_00004,41
80.37550521,13.2,11.049,145.9,11100000_00010000,,_M_00004,41
80.40450454,13.2,11.069,146.3,11100000_00010000,,_M_00004,41
80.43350625,13.2,11.065,146.2,11100000_00010000,,_M_00004,41
80.46151662,13.19,11.067,146.2,11100000_00010000,,_M_00004,41
80.4905045,13.2,11.061,146.1,11100000_00010000,,_M_00004,41
80.51903939,13.2,11.059,146.1,11100000_00010000,,_M_00004,41
80.54729414,13.2,11.059,146.2,11100000_00010000,,_M_00004,41
80.57630634,13.2,11.057,146.1,11100000_00010000,,_M_00004,41
80.60354805,13.85,-3.683,17.4,10100000_00010000,,_M_00004,41
80.63371563,13.26,0.022,0,11100000_00000000,,_M_00004,41
80.66174006,13.17,0.334,4.2,11100000_00010000,,_M_00004,41
80.68982315,13.37,0.5,6.7,11100000_00010000,,_M_00004,41
80.71879554,13.35,0.628,8.3,11100000_00010000,,_M_00004,41
80.74680519,13.38,0.689,9.2,11100000_00010000,,_M_00004,41
80.77584171,13.38,0.699,9.3,11100000_00010000,,_M_00004,41
80.80408764,13.38,0.703,9.4,11100000_00010000,,_M_00004,41
80.83331728,13.38,0.703,9.4,11100000_00010000,,_M_00004,41
80.86143923,13.38,0.707,9.4,11100000_00010000,,_M_00004,41
80.88974786,13.38,0.707,9.4,11100000_00010000,,_M_00004,41
80.91874051,13.38,0.707,9.5,11100000_00010000,,_M_00004,41
80.94773126,13.37,0.707,9.4,11100000_00010000,,_M_00004,41
