,volts,amps,power,rctpower,linefreq,sysstatus,timestamp,M_ID,cycle
12948,119.54,14.631,1727.5,64.0,60020,01100000_00110010,85.80569529533386,_M_00004,43
12949,119.54,14.631,1727.5,64.0,60020,01100000_00110010,85.82242965698242,_M_00004,43
12950,119.54,14.631,1727.5,64.0,60020,01100000_00110010,85.83931541442871,_M_00004,43
12951,119.54,14.648,1729.4,64.3,59994,01100000_00110010,85.86060094833374,_M_00004,43
12952,119.54,14.648,1729.4,64.3,59994,01100000_00110010,85.87243008613586,_M_00004,43
12953,119.54,14.648,1729.4,64.3,59994,01100000_00110010,85.8892810344696,_M_00004,43
12954,119.54,14.648,1729.4,64.3,59994,01100000_00110010,85.9061803817749,_M_00004,43
12955,119.53,14.654,1730.0,65.0,60020,01100000_00110010,85.92732071876526,_M_00004,43
12956,119.53,14.654,1730.0,65.0,60020,01100000_00110010,85.93905878067017,_M_00004,43
12957,119.53,14.654,1730.0,65.0,60020,01100000_00110010,85.95578169822693,_M_00004,43
12958,119.53,14.654,1730.0,65.0,60020,01100000_00110010,85.97263288497925,_M_00004,43
12959,119.51,14.679,1732.6,64.0,59994,01100000_00110010,85.99393701553345,_M_00004,43
12720,119.51,14.679,1732.6,64.0,59994,01100000_00110010,86.0056893825531,_M_00004,44
12721,119.51,14.679,1732.6,64.0,59994,01100000_00110010,86.02257633209229,_M_00004,44
12722,119.51,14.679,1732.6,64.0,59994,01100000_00110010,86.03943300247192,_M_00004,44
12723,119.53,14.666,1731.5,64.9,59970,01100000_00110010,86.06057357788086,_M_00004,44
12724,119.53,14.666,1731.5,64.9,59970,01100000_00110010,86.07333159446716,_M_00004,44
12725,119.53,14.666,1731.5,64.9,59970,01100000_00110010,86.08976483345032,_M_00004,44
12726,119.53,14.666,1731.5,64.9,59970,01100000_00110010,86.10660815238953,_M_00004,44
12727,119.53,14.727,1738.4,63.1,59970,01100000_00110010,86.12708926200867,_M_00004,44
12728,119.53,14.727,1738.4,63.1,59970,01100000_00110010,86.13995623588562,_M_00004,44
12729,119.53,14.727,1738.4,63.1,59970,01100000_00110010,86.15580677986145,_M_00004,44
12730,119.53,14.727,1738.4,63.1,59970,01100000_00110010,86.17253088951111,_M_00004,44
12731,119.51,14.702,1735.3,64.2,59970,01100000_00110010,86.19393396377563,_M_00004,44
12732,119.51,14.702,1735.3,64.2,59970,01100000_00110010,86.20583128929138,_M_00004,44
12733,119.51,14.702,1735.3,64.2,59970,01100000_00110010,86.22181606292725,_M_00004,44
12734,119.51,14.702,1735.3,64.2,59970,01100000_00110010,86.239506483078,_M_00004,44
12735,119.49,14.729,1738.3,63.1,59970,01100000_00110010,86.26054501533508,_M_00004,44
12736,119.49,14.729,1738.3,63.1,59970,01100000_00110010,86.27357625961304,_M_00004,44
12737,119.49,14.729,1738.3,63.1,59970,01100000_00110010,86.28853011131287,_M_00004,44
12738,119.49,14.729,1738.3,63.1,59970,01100000_00110010,86.30555605888367,_M_00004,44
12739,119.49,14.602,1723.3,63.7,59970,01100000_00110010,86.32740116119385,_M_00004,44
12740,119.49,14.602,1723.3,63.7,59970,01100000_00110010,86.33923649787903,_M_00004,44
12741,119.49,14.602,1723.3,63.7,59970,01100000_00110010,86.3553831577301,_M_00004,44
12742,119.49,14.602,1723.3,63.7,59970,01100000_00110010,86.37318158149719,_M_00004,44
12743,119.47,14.675,1731.6,63.1,59970,01100000_00110010,86.39398789405823,_M_00004,44
12744,119.47,14.675,1731.6,63.1,59970,01100000_00110010,86.40568256378174,_M_00004,44
12745,119.47,14.675,1731.6,63.1,59970,01100000_00110010,86.42253279685974,_M_00004,44
12746,119.47,14.675,1731.6,63.1,59970,01100000_00110010,86.43928265571594,_M_00004,44
12747,119.47,14.654,1729.2,64.6,59970,01100000_00110010,86.46097493171692,_M_00004,44
12748,119.47,14.654,1729.2,64.6,59970,01100000_00110010,86.47266459465027,_M_00004,44
12749,119.47,14.654,1729.2,64.6,59970,01100000_00110010,86.48953175544739,_M_00004,44
12750,119.47,14.654,1729.2,64.6,59970,01100000_00110010,86.50628137588501,_M_00004,44
12751,119.49,14.641,1727.8,63.7,59970,01100000_00110010,86.52712035179138,_M_00004,44
12752,119.49,14.641,1727.8,63.7,59970,01100000_00110010,86.53991651535034,_M_00004,44
12753,119.49,14.641,1727.8,63.7,59970,01100000_00110010,86.55678153038025,_M_00004,44
12754,119.49,14.641,1727.8,63.7,59970,01100000_00110010,86.57264041900635,_M_00004,44
12755,119.51,14.625,1726.1,63.8,59970,01100000_00110010,86.59404873847961,_M_00004,44
12756,119.51,14.625,1726.1,63.8,59970,01100000_00110010,86.60593175888062,_M_00004,44
12757,119.51,14.625,1726.1,63.8,59970,01100000_00110010,86.62269830703735,_M_00004,44
12758,119.51,14.625,1726.1,63.8,59970,01100000_00110010,86.63895511627197,_M_00004,44
12759,119.51,14.735,1739.3,64.1,59970,01100000_00110010,86.66043257713318,_M_00004,44
12760,119.51,14.735,1739.3,64.1,59970,01100000_00110010,86.6733124256134,_M_00004,44
12761,119.51,14.735,1739.3,64.1,59970,01100000_00110010,86.68991231918335,_M_00004,44
12762,119.51,14.735,1739.3,64.1,59970,01100000_00110010,86.70666170120239,_M_00004,44
12763,119.51,14.612,1724.8,62.2,59970,01100000_00110010,86.72706532478333,_M_00004,44
12764,119.51,14.612,1724.8,62.2,59970,01100000_00110010,86.7399320602417,_M_00004,44
12765,119.51,14.612,1724.8,62.2,59970,01100000_00110010,86.75669503211975,_M_00004,44
12766,119.51,14.612,1724.8,62.2,59970,01100000_00110010,86.7724597454071,_M_00004,44
12767,119.53,14.668,1731.6,64.2,59970,01100000_00110010,86.79429697990417,_M_00004,44
12768,119.53,14.668,1731.6,64.2,59970,01100000_00110010,86.80608296394348,_M_00004,44
12769,119.53,14.668,1731.6,64.2,59970,01100000_00110010,86.82248401641846,_M_00004,44
12770,119.53,14.668,1731.6,64.2,59970,01100000_00110010,86.83933806419373,_M_00004,44
12771,119.51,14.645,1728.8,63.4,59970,01100000_00110010,86.8608467578888,_M_00004,44
12772,119.51,14.645,1728.8,63.4,59970,01100000_00110010,86.87215971946716,_M_00004,44
12773,119.51,14.645,1728.8,63.4,59970,01100000_00110010,86.88975715637207,_M_00004,44
12774,119.51,14.645,1728.8,63.4,59970,01100000_00110010,86.90622401237488,_M_00004,44
12775,119.56,14.537,1716.5,62.9,59970,01100000_00110010,86.92706990242004,_M_00004,44
12776,119.56,14.537,1716.5,62.9,59970,01100000_00110010,86.9400269985199,_M_00004,44
12777,119.56,14.537,1716.5,62.9,59970,01100000_00110010,86.9569730758667,_M_00004,44
12778,119.56,14.537,1716.5,62.9,59970,01100000_00110010,86.97292184829712,_M_00004,44
12779,119.51,14.66,1730.3,63.6,59970,01100000_00110010,86.99449276924133,_M_00004,44
12780,119.51,14.66,1730.3,63.6,59970,01100000_00110010,87.00618577003479,_M_00004,44
12781,119.51,14.66,1730.3,63.6,59970,01100000_00110010,87.0229082107544,_M_00004,44
12782,119.51,14.66,1730.3,63.6,59970,01100000_00110010,87.0397584438324,_M_00004,44
12783,119.49,14.687,1733.4,63.3,59970,01100000_00110010,87.06113791465759,_M_00004,44
12784,119.49,14.687,1733.4,63.3,59970,01100000_00110010,87.07288241386414,_M_00004,44
12785,119.49,14.687,1733.4,63.3,59970,01100000_00110010,87.08976078033447,_M_00004,44
12786,119.49,14.687,1733.4,63.3,59970,01100000_00110010,87.10620522499084,_M_00004,44
12787,119.51,14.691,1734.1,63.0,59970,01100000_00110010,87.12793564796448,_M_00004,44
12788,119.51,14.691,1734.1,63.0,59970,01100000_00110010,87.13958406448364,_M_00004,44
12789,119.51,14.691,1734.1,63.0,59970,01100000_00110010,87.15646290779114,_M_00004,44
12790,119.51,14.691,1734.1,63.0,59970,01100000_00110010,87.17320847511292,_M_00004,44
12791,119.47,14.683,1732.5,64.3,60020,01100000_00110010,87.19397759437561,_M_00004,44
12792,119.47,14.683,1732.5,64.3,60020,01100000_00110010,87.2058572769165,_M_00004,44
12793,119.47,14.683,1732.5,64.3,60020,01100000_00110010,87.22260785102844,_M_00004,44
12794,119.47,14.683,1732.5,64.3,60020,01100000_00110010,87.23931527137756,_M_00004,44
12795,119.51,14.708,1736.1,61.4,59994,01100000_00110010,87.26122689247131,_M_00004,44
12796,119.51,14.708,1736.1,61.4,59994,01100000_00110010,87.27313494682312,_M_00004,44
12797,119.51,14.708,1736.1,61.4,59994,01100000_00110010,87.2898919582367,_M_00004,44
12798,119.51,14.708,1736.1,61.4,59994,01100000_00110010,87.30691051483154,_M_00004,44
12799,119.51,14.708,1736.1,61.4,59994,01100000_00110010,87.32268929481506,_M_00004,44
12800,119.49,14.508,1712.4,63.6,60020,01100000_00110010,87.33953213691711,_M_00004,44
12801,119.49,14.508,1712.4,63.6,60020,01100000_00110010,87.35625863075256,_M_00004,44
12802,119.49,14.508,1712.4,63.6,60020,01100000_00110010,87.37264466285706,_M_00004,44
12803,119.51,14.533,1715.6,64.1,60020,01100000_00110010,87.39385914802551,_M_00004,44
12804,119.51,14.533,1715.6,64.1,60020,01100000_00110010,87.40581631660461,_M_00004,44
12805,119.51,14.533,1715.6,64.1,60020,01100000_00110010,87.42276334762573,_M_00004,44
12806,119.51,14.533,1715.6,64.1,60020,01100000_00110010,87.43970346450806,_M_00004,44
12807,119.49,14.598,1722.8,65.2,60020,01100000_00110010,87.46063423156738,_M_00004,44
12808,119.49,14.598,1722.8,65.2,60020,01100000_00110010,87.47345924377441,_M_00004,44
12809,119.49,14.598,1722.8,65.2,60020,01100000_00110010,87.48990869522095,_M_00004,44
12810,119.49,14.598,1722.8,65.2,60020,01100000_00110010,87.5066397190094,_M_00004,44
12811,119.49,14.598,1722.8,65.2,60020,01100000_00110010,87.52258539199829,_M_00004,44
12812,119.49,14.694,1734.0,64.6,60020,01100000_00110010,87.53933882713318,_M_00004,44
12813,119.49,14.694,1734.0,64.6,60020,01100000_00110010,87.55700397491455,_M_00004,44
12814,119.49,14.694,1734.0,64.6,60020,01100000_00110010,87.57291150093079,_M_00004,44
12815,119.51,14.658,1730.3,63.8,60020,01100000_00110010,87.59428262710571,_M_00004,44
12816,119.51,14.658,1730.3,63.8,60020,01100000_00110010,87.6060118675232,_M_00004,44
12817,119.51,14.658,1730.3,63.8,60020,01100000_00110010,87.62292385101318,_M_00004,44
12818,119.51,14.658,1730.3,63.8,60020,01100000_00110010,87.63981986045837,_M_00004,44
12819,119.47,14.715,1736.3,64.4,60020,01100000_00110010,87.66115975379944,_M_00004,44
12820,119.47,14.715,1736.3,64.4,60020,01100000_00110010,87.67296814918518,_M_00004,44
12821,119.47,14.715,1736.3,64.4,60020,01100000_00110010,87.69020986557007,_M_00004,44
12822,119.47,14.715,1736.3,64.4,60020,01100000_00110010,87.70644903182983,_M_00004,44
12823,119.49,14.661,1730.3,64.2,60020,01100000_00110010,87.72843194007874,_M_00004,44
12824,119.49,14.661,1730.3,64.2,60020,01100000_00110010,87.73974251747131,_M_00004,44
12825,119.49,14.661,1730.3,64.2,60020,01100000_00110010,87.75677013397217,_M_00004,44
12826,119.49,14.661,1730.3,64.2,60020,01100000_00110010,87.77280139923096,_M_00004,44
12827,119.49,14.661,1730.3,64.2,60020,01100000_00110010,87.78980851173401,_M_00004,44
12828,119.51,14.677,1732.5,63.4,60020,01100000_00110010,87.8065881729126,_M_00004,44
12829,119.51,14.677,1732.5,63.4,60020,01100000_00110010,87.82293367385864,_M_00004,44
12830,119.51,14.677,1732.5,63.4,60020,01100000_00110010,87.83908271789551,_M_00004,44
12831,119.51,14.677,1732.5,63.4,60020,01100000_00110010,87.85601091384888,_M_00004,44
12832,119.51,14.66,1730.3,65.4,59970,01100000_00110010,87.87273287773132,_M_00004,44
12833,119.51,14.66,1730.3,65.4,59970,01100000_00110010,87.88960933685303,_M_00004,44
12834,119.51,14.66,1730.3,65.4,59970,01100000_00110010,87.90635919570923,_M_00004,44
12835,119.53,14.67,1731.8,64.8,59970,01100000_00110010,87.92803478240967,_M_00004,44
12836,119.53,14.67,1731.8,64.8,59970,01100000_00110010,87.93993353843689,_M_00004,44
12837,119.53,14.67,1731.8,64.8,59970,01100000_00110010,87.95665884017944,_M_00004,44
12838,119.53,14.67,1731.8,64.8,59970,01100000_00110010,87.97243356704712,_M_00004,44
12839,119.53,14.67,1731.8,64.8,59970,01100000_00110010,87.9893581867218,_M_00004,44
12600,119.47,14.687,1733.2,62.6,59970,01100000_00110010,88.00540566444397,_M_00004,45
12601,119.47,14.687,1733.2,62.6,59970,01100000_00110010,88.0230598449707,_M_00004,45
12602,119.47,14.687,1733.2,62.6,59970,01100000_00110010,88.03912591934204,_M_00004,45
12603,119.47,14.687,1733.2,62.6,59970,01100000_00110010,88.0550696849823,_M_00004,45
12604,119.53,14.443,1705.1,66.4,59970,01100000_00110010,88.07301425933838,_M_00004,45
12605,119.53,14.443,1705.1,66.4,59970,01100000_00110010,88.08995723724365,_M_00004,45
12606,119.53,14.443,1705.1,66.4,59970,01100000_00110010,88.10673356056213,_M_00004,45
12607,119.53,14.443,1705.1,66.4,59970,01100000_00110010,88.12256050109863,_M_00004,45
12608,119.51,14.571,1719.7,65.0,59970,01100000_00110010,88.13943481445312,_M_00004,45
12609,119.51,14.571,1719.7,65.0,59970,01100000_00110010,88.15618515014648,_M_00004,45
12610,119.51,14.571,1719.7,65.0,59970,01100000_00110010,88.17303442955017,_M_00004,45
12611,119.51,14.579,1720.8,64.0,59970,01100000_00110010,88.19397902488708,_M_00004,45
12612,119.51,14.579,1720.8,64.0,59970,01100000_00110010,88.20586013793945,_M_00004,45
12613,119.51,14.579,1720.8,64.0,59970,01100000_00110010,88.22258400917053,_M_00004,45
12614,119.51,14.579,1720.8,64.0,59970,01100000_00110010,88.23933410644531,_M_00004,45
12615,119.51,14.579,1720.8,64.0,59970,01100000_00110010,88.25618386268616,_M_00004,45
12616,119.49,14.61,1724.2,64.7,59970,01100000_00110010,88.27289152145386,_M_00004,45
12617,119.49,14.61,1724.2,64.7,59970,01100000_00110010,88.28961062431335,_M_00004,45
12618,119.49,14.61,1724.2,64.7,59970,01100000_00110010,88.30646324157715,_M_00004,45
12619,119.45,14.725,1737.1,64.7,59970,01100000_00110010,88.32826256752014,_M_00004,45
12620,119.45,14.725,1737.1,64.7,59970,01100000_00110010,88.33900952339172,_M_00004,45
12621,119.45,14.725,1737.1,64.7,59970,01100000_00110010,88.35626101493835,_M_00004,45
12622,119.45,14.725,1737.1,64.7,59970,01100000_00110010,88.37298393249512,_M_00004,45
12623,119.47,14.652,1728.9,63.9,59970,01100000_00110010,88.39495944976807,_M_00004,45
12624,119.47,14.652,1728.9,63.9,59970,01100000_00110010,88.40512919425964,_M_00004,45
12625,119.47,14.652,1728.9,63.9,59970,01100000_00110010,88.42298460006714,_M_00004,45
12626,119.47,14.652,1728.9,63.9,59970,01100000_00110010,88.43986439704895,_M_00004,45
12627,119.45,14.679,1731.9,63.0,59970,01100000_00110010,88.46166157722473,_M_00004,45
12628,119.45,14.679,1731.9,63.0,59970,01100000_00110010,88.47243404388428,_M_00004,45
12629,119.45,14.679,1731.9,63.0,59970,01100000_00110010,88.48911476135254,_M_00004,45
12630,119.45,14.679,1731.9,63.0,59970,01100000_00110010,88.5059871673584,_M_00004,45
12631,119.45,14.679,1731.9,63.0,59970,01100000_00110010,88.52279782295227,_M_00004,45
12632,119.47,14.67,1731.0,64.3,59970,01100000_00110010,88.53965973854065,_M_00004,45
12633,119.47,14.67,1731.0,64.3,59970,01100000_00110010,88.55659675598145,_M_00004,45
12634,119.47,14.67,1731.0,64.3,59970,01100000_00110010,88.57333493232727,_M_00004,45
12635,119.47,14.689,1733.4,62.8,59970,01100000_00110010,88.59501266479492,_M_00004,45
12636,119.47,14.689,1733.4,62.8,59970,01100000_00110010,88.60581755638123,_M_00004,45
12637,119.47,14.689,1733.4,62.8,59970,01100000_00110010,88.62316823005676,_M_00004,45
12638,119.47,14.689,1733.4,62.8,59970,01100000_00110010,88.64010787010193,_M_00004,45
12639,119.47,14.689,1733.4,62.8,59970,01100000_00110010,88.65513825416565,_M_00004,45
12640,119.49,14.669,1731.1,62.7,60020,01100000_00110010,88.67278909683228,_M_00004,45
12641,119.49,14.669,1731.1,62.7,60020,01100000_00110010,88.68968868255615,_M_00004,45
12642,119.49,14.669,1731.1,62.7,60020,01100000_00110010,88.70643401145935,_M_00004,45
12643,119.47,14.715,1736.1,64.0,60020,01100000_00110010,88.72843527793884,_M_00004,45
12644,119.47,14.715,1736.1,64.0,60020,01100000_00110010,88.73851585388184,_M_00004,45
12645,119.47,14.715,1736.1,64.0,60020,01100000_00110010,88.75543808937073,_M_00004,45
12646,119.47,14.715,1736.1,64.0,60020,01100000_00110010,88.77238249778748,_M_00004,45
12647,119.51,14.523,1714.1,62.4,60020,01100000_00110010,88.79513812065125,_M_00004,45
12648,119.51,14.523,1714.1,62.4,60020,01100000_00110010,88.805104970932,_M_00004,45
12649,119.51,14.523,1714.1,62.4,60020,01100000_00110010,88.822678565979,_M_00004,45
12650,119.51,14.523,1714.1,62.4,60020,01100000_00110010,88.83946013450623,_M_00004,45
12651,119.51,14.523,1714.1,62.4,60020,01100000_00110010,88.85644388198853,_M_00004,45
12652,119.49,14.619,1725.3,63.3,60020,01100000_00110010,88.87315917015076,_M_00004,45
12653,119.49,14.619,1725.3,63.3,60020,01100000_00110010,88.88904404640198,_M_00004,45
12654,119.49,14.619,1725.3,63.3,60020,01100000_00110010,88.90583682060242,_M_00004,45
12655,119.49,14.619,1725.3,63.3,60020,01100000_00110010,88.92259407043457,_M_00004,45
12656,119.49,14.542,1716.2,64.3,60020,01100000_00110010,88.93948435783386,_M_00004,45
12657,119.49,14.542,1716.2,64.3,60020,01100000_00110010,88.95621156692505,_M_00004,45
12658,119.49,14.542,1716.2,64.3,60020,01100000_00110010,88.9731616973877,_M_00004,45
12659,119.49,14.665,1730.7,64.2,60020,01100000_00110010,88.99513530731201,_M_00004,45
12660,119.49,14.665,1730.7,64.2,60020,01100000_00110010,89.00591015815735,_M_00004,45
12661,119.49,14.665,1730.7,64.2,60020,01100000_00110010,89.02276611328125,_M_00004,45
12662,119.49,14.665,1730.7,64.2,60020,01100000_00110010,89.0395348072052,_M_00004,45
12663,119.49,14.665,1730.7,64.2,60020,01100000_00110010,89.05644798278809,_M_00004,45
12664,119.51,14.669,1731.6,63.5,60020,01100000_00110010,89.07318544387817,_M_00004,45
12665,119.51,14.669,1731.6,63.5,60020,01100000_00110010,89.0898597240448,_M_00004,45
12666,119.51,14.669,1731.6,63.5,60020,01100000_00110010,89.10663056373596,_M_00004,45
12667,119.51,14.669,1731.6,63.5,60020,01100000_00110010,89.12242722511292,_M_00004,45
12668,119.49,14.64,1728.0,63.9,60020,01100000_00110010,89.13916230201721,_M_00004,45
12669,119.49,14.64,1728.0,63.9,60020,01100000_00110010,89.15525507926941,_M_00004,45
12670,119.49,14.64,1728.0,63.9,60020,01100000_00110010,89.17320513725281,_M_00004,45
12671,119.47,14.706,1735.3,65.1,60020,01100000_00110010,89.19513511657715,_M_00004,45
12672,119.47,14.706,1735.3,65.1,60020,01100000_00110010,89.20593500137329,_M_00004,45
12673,119.47,14.706,1735.3,65.1,60020,01100000_00110010,89.22282075881958,_M_00004,45
12674,119.47,14.706,1735.3,65.1,60020,01100000_00110010,89.23959016799927,_M_00004,45
12675,119.47,14.706,1735.3,65.1,60020,01100000_00110010,89.25653505325317,_M_00004,45
12676,119.51,14.613,1724.8,61.5,60020,01100000_00110010,89.27323651313782,_M_00004,45
12677,119.51,14.613,1724.8,61.5,60020,01100000_00110010,89.28986024856567,_M_00004,45
12678,119.51,14.613,1724.8,61.5,60020,01100000_00110010,89.30658555030823,_M_00004,45
12679,119.51,14.611,1724.6,65.5,60020,01100000_00110010,89.32856130599976,_M_00004,45
12680,119.51,14.611,1724.6,65.5,60020,01100000_00110010,89.3393144607544,_M_00004,45
12681,119.51,14.611,1724.6,65.5,60020,01100000_00110010,89.35618543624878,_M_00004,45
12682,119.51,14.611,1724.6,65.5,60020,01100000_00110010,89.3729453086853,_M_00004,45
12683,119.51,14.611,1724.6,65.5,60020,01100000_00110010,89.38935494422913,_M_00004,45
12684,119.51,14.654,1729.6,64.0,60020,01100000_00110010,89.4052984714508,_M_00004,45
12685,119.51,14.654,1729.6,64.0,60020,01100000_00110010,89.42224168777466,_M_00004,45
12686,119.51,14.654,1729.6,64.0,60020,01100000_00110010,89.44013547897339,_M_00004,45
12687,119.51,14.654,1729.6,64.0,60020,01100000_00110010,89.45603513717651,_M_00004,45
12688,119.51,14.548,1717.3,61.9,60020,01100000_00110010,89.47288656234741,_M_00004,45
12689,119.51,14.548,1717.3,61.9,60020,01100000_00110010,89.48964357376099,_M_00004,45
12690,119.51,14.548,1717.3,61.9,60020,01100000_00110010,89.50651121139526,_M_00004,45
12691,119.49,14.568,1719.3,66.0,59994,01100000_00110010,89.52856111526489,_M_00004,45
12692,119.49,14.568,1719.3,66.0,59994,01100000_00110010,89.53931951522827,_M_00004,45
12693,119.49,14.568,1719.3,66.0,59994,01100000_00110010,89.5560667514801,_M_00004,45
12694,119.49,14.568,1719.3,66.0,59994,01100000_00110010,89.57296013832092,_M_00004,45
12695,119.49,14.568,1719.3,66.0,59994,01100000_00110010,89.58993625640869,_M_00004,45
12696,119.51,14.591,1722.3,65.3,59970,01100000_00110010,89.60666060447693,_M_00004,45
12697,119.51,14.591,1722.3,65.3,59970,01100000_00110010,89.6224353313446,_M_00004,45
12698,119.51,14.591,1722.3,65.3,59970,01100000_00110010,89.63916015625,_M_00004,45
12699,119.51,14.591,1722.3,65.3,59970,01100000_00110010,89.65668559074402,_M_00004,45
12700,119.53,14.662,1730.7,63.8,59970,01100000_00110010,89.67243719100952,_M_00004,45
12701,119.53,14.662,1730.7,63.8,59970,01100000_00110010,89.68844079971313,_M_00004,45
12702,119.53,14.662,1730.7,63.8,59970,01100000_00110010,89.70541763305664,_M_00004,45
12703,119.53,14.662,1730.7,63.8,59970,01100000_00110010,89.72229290008545,_M_00004,45
12704,119.49,14.675,1731.9,64.6,59970,01100000_00110010,89.74003553390503,_M_00004,45
12705,119.49,14.675,1731.9,64.6,59970,01100000_00110010,89.75581121444702,_M_00004,45
12706,119.49,14.675,1731.9,64.6,59970,01100000_00110010,89.77253842353821,_M_00004,45
12707,119.49,14.675,1731.9,64.6,59970,01100000_00110010,89.78946733474731,_M_00004,45
12708,119.51,14.631,1726.9,64.2,59970,01100000_00110010,89.80618619918823,_M_00004,45
12709,119.51,14.631,1726.9,64.2,59970,01100000_00110010,89.82304239273071,_M_00004,45
12710,119.51,14.631,1726.9,64.2,59970,01100000_00110010,89.83924555778503,_M_00004,45
12711,119.51,14.631,1726.9,64.2,59970,01100000_00110010,89.85618591308594,_M_00004,45
12712,119.47,14.627,1726.0,63.9,59970,01100000_00110010,89.87306618690491,_M_00004,45
12713,119.47,14.627,1726.0,63.9,59970,01100000_00110010,89.89007782936096,_M_00004,45
12714,119.47,14.627,1726.0,63.9,59970,01100000_00110010,89.90587043762207,_M_00004,45
12715,119.47,14.627,1726.0,63.9,59970,01100000_00110010,89.92258644104004,_M_00004,45
12716,119.49,14.629,1726.3,63.7,59970,01100000_00110010,89.93946099281311,_M_00004,45
12717,119.49,14.629,1726.3,63.7,59970,01100000_00110010,89.9561870098114,_M_00004,45
12718,119.49,14.629,1726.3,63.7,59970,01100000_00110010,89.97306180000305,_M_00004,45
12719,119.49,14.629,1726.3,63.7,59970,01100000_00110010,89.98986172676086,_M_00004,45
12480,119.51,14.579,1720.9,64.5,59970,01100000_00110010,90.00695061683655,_M_00004,46
12481,119.51,14.579,1720.9,64.5,59970,01100000_00110010,90.02263593673706,_M_00004,46
12482,119.51,14.579,1720.9,64.5,59970,01100000_00110010,90.0395622253418,_M_00004,46
12483,119.51,14.579,1720.9,64.5,59970,01100000_00110010,90.05651044845581,_M_00004,46
12484,119.51,14.596,1722.8,63.8,59970,01100000_00110010,90.07343792915344,_M_00004,46
12485,119.51,14.596,1722.8,63.8,59970,01100000_00110010,90.0898871421814,_M_00004,46
12486,119.51,14.596,1722.8,63.8,59970,01100000_00110010,90.1062023639679,_M_00004,46
12487,119.51,14.596,1722.8,63.8,59970,01100000_00110010,90.12296223640442,_M_00004,46
12488,119.51,14.656,1730.1,64.7,59970,01100000_00110010,90.13989186286926,_M_00004,46
12489,119.51,14.656,1730.1,64.7,59970,01100000_00110010,90.15661144256592,_M_00004,46
12490,119.51,14.656,1730.1,64.7,59970,01100000_00110010,90.17236161231995,_M_00004,46
12491,119.51,14.656,1730.1,64.7,59970,01100000_00110010,90.18921256065369,_M_00004,46
12492,119.49,14.683,1732.8,64.4,59970,01100000_00110010,90.20601224899292,_M_00004,46
12493,119.49,14.683,1732.8,64.4,59970,01100000_00110010,90.22288703918457,_M_00004,46
12494,119.49,14.683,1732.8,64.4,59970,01100000_00110010,90.239661693573,_M_00004,46
12495,119.49,14.683,1732.8,64.4,59970,01100000_00110010,90.25656127929688,_M_00004,46
12496,119.54,14.639,1728.3,63.5,59970,01100000_00110010,90.27331066131592,_M_00004,46
12497,119.54,14.639,1728.3,63.5,59970,01100000_00110010,90.28988671302795,_M_00004,46
12498,119.54,14.639,1728.3,63.5,59970,01100000_00110010,90.30666136741638,_M_00004,46
12499,119.54,14.639,1728.3,63.5,59970,01100000_00110010,90.32243657112122,_M_00004,46
12500,119.53,14.702,1735.6,63.5,59970,01100000_00110010,90.3391125202179,_M_00004,46
12501,119.53,14.702,1735.6,63.5,59970,01100000_00110010,90.35663747787476,_M_00004,46
12502,119.53,14.702,1735.6,63.5,59970,01100000_00110010,90.37365746498108,_M_00004,46
12503,119.53,14.702,1735.6,63.5,59970,01100000_00110010,90.38859581947327,_M_00004,46
12504,119.54,14.625,1726.7,63.1,59970,01100000_00110010,90.40648746490479,_M_00004,46
12505,119.54,14.625,1726.7,63.1,59970,01100000_00110010,90.42337393760681,_M_00004,46
12506,119.54,14.625,1726.7,63.1,59970,01100000_00110010,90.43918704986572,_M_00004,46
12507,119.54,14.625,1726.7,63.1,59970,01100000_00110010,90.45606780052185,_M_00004,46
12508,119.53,14.714,1737.2,63.8,59970,01100000_00110010,90.4728434085846,_M_00004,46
12509,119.53,14.714,1737.2,63.8,59970,01100000_00110010,90.48972296714783,_M_00004,46
12510,119.53,14.714,1737.2,63.8,59970,01100000_00110010,90.50646328926086,_M_00004,46
12511,119.53,14.714,1737.2,63.8,59970,01100000_00110010,90.523362159729,_M_00004,46
12512,119.47,14.75,1740.4,63.3,59970,01100000_00110010,90.53981184959412,_M_00004,46
12513,119.47,14.75,1740.4,63.3,59970,01100000_00110010,90.55648732185364,_M_00004,46
12514,119.47,14.75,1740.4,63.3,59970,01100000_00110010,90.57343816757202,_M_00004,46
12515,119.47,14.75,1740.4,63.3,59970,01100000_00110010,90.58956217765808,_M_00004,46
12516,119.53,14.635,1727.7,61.7,59970,01100000_00110010,90.60591959953308,_M_00004,46
12517,119.53,14.635,1727.7,61.7,59970,01100000_00110010,90.62314057350159,_M_00004,46
12518,119.53,14.635,1727.7,61.7,59970,01100000_00110010,90.63986134529114,_M_00004,46
12519,119.53,14.635,1727.7,61.7,59970,01100000_00110010,90.65676999092102,_M_00004,46
12520,119.49,14.617,1725.1,63.7,60020,01100000_00110010,90.67258620262146,_M_00004,46
12521,119.49,14.617,1725.1,63.7,60020,01100000_00110010,90.68929123878479,_M_00004,46
12522,119.49,14.617,1725.1,63.7,60020,01100000_00110010,90.70616269111633,_M_00004,46
12523,119.49,14.617,1725.1,63.7,60020,01100000_00110010,90.72291254997253,_M_00004,46
12524,119.49,14.583,1720.9,63.4,60020,01100000_00110010,90.73978686332703,_M_00004,46
