,volts,amps,power,sysstatus,timestamp,M_ID
2478,0.03,0.01,0,11100000_00010001,6.804467916,_M_00005
2479,0.03,0.01,0,11100000_00010001,6.833460569,_M_00005
2480,0.03,0.01,0,11100000_00010001,6.861304283,_M_00005
2481,0.03,-0.01,0,10100000_00010001,6.890341043,_M_00005
2482,0.03,-0.01,0,10100000_00010001,6.918406963,_M_00005
2483,0.03,0.012,0,11100000_00010001,6.947736025,_M_00005
2484,0.03,0.012,0,11100000_00010001,6.975805283,_M_00005
2485,0.03,0.01,0,11100000_00010001,7.00476408,_M_00005
2486,0.03,0.008,0,11100000_00010001,7.032732487,_M_00005
2487,0.03,0.014,0,11100000_00010001,7.061455727,_M_00005
2488,0.03,0.01,0,11100000_00010001,7.09006238,_M_00005
2489,0.03,0.01,0,11100000_00010001,7.119034529,_M_00005
2490,0.03,0.01,0,11100000_00010001,7.146989822,_M_00005
2491,0.03,0.012,0,11100000_00010001,7.175958157,_M_00005
2492,0.03,0.012,0,11100000_00010001,7.204010487,_M_00005
2493,0.05,0.01,0,11100000_00010001,7.233604908,_M_00005
2494,0.03,0.012,0,11100000_00010001,7.261612892,_M_00005
2495,0.03,-0.008,0,10100000_00010001,7.29060483,_M_00005
2496,0.03,0.01,0,11100000_00010001,7.318562508,_M_00005
2497,0.03,0.01,0,11100000_00010001,7.34752965,_M_00005
2498,0.03,0.01,0,11100000_00010001,7.375609636,_M_00005
2499,0.03,0.01,0,11100000_00010001,7.404729128,_M_00005
2500,0.03,0.012,0,11100000_00010001,7.43275857,_M_00005
2501,0.03,0.008,0,11100000_00010001,7.461312294,_M_00005
2502,0.03,0.008,0,11100000_00010001,7.490439177,_M_00005
2503,0.03,0.01,0,11100000_00010001,7.518509626,_M_00005
2504,0.03,0.012,0,11100000_00010001,7.547503471,_M_00005
2505,0.03,0.012,0,11100000_00010001,7.575509787,_M_00005
2506,0.05,0.01,0,11100000_00010001,7.604730368,_M_00005
2507,0.05,0.01,0,11100000_00010001,7.632783413,_M_00005
2508,0.03,0.012,0,11100000_00010001,7.663556099,_M_00005
2509,0.03,0.012,0,11100000_00010001,7.689954042,_M_00005
2510,0.03,0.01,0,11100000_00010001,7.720430374,_M_00005
2511,0.03,0.01,0,11100000_00010001,7.748885155,_M_00005
2512,0.03,-0.01,0,10100000_00010001,7.777303934,_M_00005
2513,0.03,-0.012,0,10100000_00010001,7.805729628,_M_00005
2514,0.03,0.012,0,11100000_00010001,7.834178209,_M_00005
2515,0.03,-0.01,0,10100000_00010001,7.862599373,_M_00005
2516,0.03,0.012,0,11100000_00010001,7.891104937,_M_00005
2517,0.03,0.016,0,01100000_00010001,7.919210196,_M_00005
2518,4.61,-1.333,1.3,10100000_00110001,7.947212934,_M_00005
2519,9.45,0.329,3,11100000_00010000,7.976183891,_M_00005
2380,12.14,0.295,3.5,11100000_00010000,8.004503012,_M_00005
2381,14.8,-0.246,3.1,10100000_00010000,8.033261776,_M_00005
2382,15.05,0.081,1,11100000_00010000,8.061252594,_M_00005
2383,15.05,0.069,1,11100000_00010000,8.0903368,_M_00005
